F_C,LT_C,O_C,P_C,RT_C,LT_F,O_F,P_F,RT_F,O_LT,P_LT,RT_LT,P_O,RT_O,RT_P
-0.14202314622782114,0.0946405767029653,-0.44121260388300215,-0.06501848882264587,-0.34337067407434846,0.011510801694165908,0.05625801414853739,-0.016789045273778388,0.037788795643491205,-0.33059592255633047,-0.021601397097899638,0.03616596217728868,0.16198252785223588,0.09655770144959178,0.016308950547114023
-0.5530016095705795,0.09696818841989088,-0.08404306038947039,-0.03141870984781203,-0.008848986356596951,0.02757857648673751,0.03919659521300266,-0.056404607207457796,0.08555588480022638,-0.1079788851982952,-0.17594743009503105,0.2180910945792933,0.06400999843502528,0.046458177387005264,0.01969122005323174
-0.14305059355319438,0.15571697404664303,-0.015125393754546744,-0.10315681584197785,-0.19940950929764037,0.16472502370148212,0.023954069360251278,-0.0895201193933716,0.15332903409518236,-0.11134842681508307,-0.010651419291294113,0.03424303246163941,0.15513728790201156,0.03336123334334638,0.20863242422583572
-0.4707363197289522,0.0811398883793415,-0.32697430829850777,-0.17881565502553814,-0.6545603174626374,0.054792966919714074,0.021437497599474786,-0.19485700569979553,0.23150369374170016,-0.0932121489759575,-0.14210945771431718,0.14373406843904718,0.01199533048565856,0.32998592294498796,0.21485074244961794
-0.9362412554896138,0.08342076058648226,-0.6851834255052464,-0.1461153790577739,-0.025317165412549567,0.25586198979162955,0.04264047111199842,-0.2427187631355225,0.10727328772896734,-0.006541627269345178,-0.02792816181778884,0.02539054768981578,0.1082781569466708,0.18905111643945882,0.013359457688974454
-0.7108762081543597,0.07385859403534101,-0.03229320443040812,-0.1276867935071044,-0.006213866144390021,0.14056652734428907,0.02246796164505931,-0.2398124738229585,0.07996307569069552,-0.05202903824370823,-0.09119633818711256,0.10130636108863515,0.03982682301198103,0.14949727181808117,0.22649883405480856
-0.40037937949010405,0.11606862824109222,-0.42164105080146147,-0.13376789135539002,-0.9034071666945752,0.08384783251506048,0.06538965365496038,-0.20644350380160992,0.18050429470534893,-0.0010749333335880195,-0.014460358021827116,0.0234967011578789,0.0158179860149383,0.1457510233862655,0.00588201848721685
-0.3387615592392031,0.08592576930436051,-0.0243029208129349,-0.06163151775296293,-0.6776533363059167,0.1397097397584256,0.08635633064022828,-0.23809601896694735,0.07460121594110794,-0.08332732534910611,-0.019266308669677195,0.015922733821429523,0.12897005866008618,0.20986857726911815,0.13817148289828113
-0.2900209852592727,0.0164937883626557,-0.5909763620696362,-0.19035950907524055,-0.029061615617708005,0.2273225000529144,-0.005691662934432166,-0.1882362849596565,0.1697509387700069,-0.022737023399519312,-0.17314294672911404,0.08828012004436984,0.019875675619433528,0.1559504939407981,0.08917771357723439
-0.6389158626573658,0.01714549999046362,-0.7191821470232225,-0.17927336715418038,-0.025731583644576603,0.10265331756611157,0.03221408084811792,-0.1873284767320744,0.17552245956257925,-0.00596427118829265,-0.12118882541738146,0.026180080240444985,0.06543106242148669,0.202383570152895,-0.02397461985424176
-0.7859379316841513,0.0029513309115654063,-0.4453005743286638,-0.17361426392140952,-0.03901580292162144,-0.0255183481859376,0.08265347300265435,-0.22915208089833394,0.14940674803348117,-0.22613779752443217,-0.260034520309933,0.324618170037345,0.04031684452120484,0.17705341392917026,-0.0031282775392344293
-0.394996359155069,0.012984904502018387,-0.6409537204543314,-0.15722352589020386,-0.0552901054301418,0.07562399816928417,0.2504430061181315,-0.20411548245381472,0.06843124677647239,0.0030542399413526523,-0.06594821715783757,0.17628361314414073,0.13191806287367144,0.18957801993052212,0.024920113933311783
-0.6003778949291971,0.028642055825392043,-0.4053793122955836,-0.07377671896875988,-0.03147780216043177,0.08091775934212646,0.21635494866223362,-0.24199153251956573,0.08572998203134889,-0.03383577916308286,-0.11094407458985682,0.013802266742247772,0.11782999931833092,0.18372822423092652,0.08051655067909534
-0.790139401512333,0.024926564264366863,-0.3338746310377384,-0.17911752183964794,-0.01780569613556941,0.062561622199432,0.23268827416927784,-0.2160869523932222,0.085712692234982,-0.12535276100600318,-0.018352983804446107,0.039822743421847155,0.05389567441584804,0.23821577349392603,0.05896181875663269
-0.7536602475618741,0.024355322891729488,-0.34827472374446433,-0.16330366566618293,-0.04247665491390683,0.0884369662753217,0.17935854317387806,-0.23655211066319337,0.08459191962736647,-0.2825984490877101,-0.0839654293594809,0.031444062770326596,0.0193746765054932,0.21271062503053592,0.05153845920025745
-0.5118460769760271,0.008674457408725744,-0.25956030294146415,-0.17300597477733728,-0.07340855733145199,0.07207542146703316,0.17014971955509756,-0.2284166706783342,0.10192714223720101,0.012024567026067811,-0.15164451062806772,0.04690081443917508,0.1415468460391326,0.2807193329987607,0.06985274352980181
-0.7012490140359762,0.02759851107573478,-0.3204214804819711,-0.10329120467603858,-0.040134390209454966,0.12000341909611124,0.23289061305084696,-0.2384996851382558,0.05704703112347912,-0.04127503277590291,-0.15341184811413244,0.1213243583273947,0.0319435741558923,0.14127364191586575,0.058997706479241255
-0.31802873437176726,-0.002802060160023995,-0.12655079177189046,-0.06593210822435021,0.00770779696519356,0.06010354814790754,0.19764680769025375,-0.21447612567376817,0.09060878681798758,-0.059745127233382773,-0.15862012206487222,0.024845478263147574,0.05663148170414444,0.10611839800082871,0.029229330202372634
-0.7757907309903785,-0.008101575150169566,-0.010192098508924899,-0.06139044658824657,-0.005624154374853033,0.0920255272457082,0.1655195847411883,-0.3254538993191611,0.22194059761802176,-0.14349053177903626,-0.20115306052603285,0.08203653874557992,0.11313871881016317,0.08496017198875691,0.06837778276300252
-0.07938015755627083,-0.0066553152782509875,-0.7562537088453841,-0.10733228973371933,-0.0009767381971118169,0.08765711446344349,0.17160308513890604,-0.27478903227494755,0.1652887767306103,-0.020544852764277893,-0.04321501122823368,0.01704750464822588,0.03471007872503276,0.15050941610582386,0.08210027771033541
-0.43735283053138196,-0.009427508426412774,-0.048454858849449126,-0.07857065604438188,0.0024426528775967214,0.16476943155292909,0.1252505078670732,-0.3702747284988408,0.1028059251630043,-0.09396957234411045,-0.1131600397324577,0.057172098836341945,0.13118327914910263,0.08992405067087583,0.004642415766558135
-0.21241743368355984,0.0038809804564532875,-0.02151694273344747,-0.11379684963882584,-0.003886527886134988,0.21876430974331695,0.14718635113341288,-0.39504323265573305,0.4294950738111482,-0.014128584808219305,-0.025015626384580755,0.009780622044108482,0.0509238853386264,0.14628163444272974,0.017525204743778184
-0.30712357431458953,0.01753439393658777,-0.039817547915466,-0.21656825041384611,-0.001505471503295691,0.12559373777565472,0.22935202869337365,-0.26777119443829567,0.24494737666857247,-0.031586036337801916,-0.1634785060173379,0.010222857395444446,0.13560607236909045,0.10155267026353199,0.20191358982269172
-0.7979441631745389,-0.005088210050976534,-0.050042763515884284,-0.2004601784992684,-0.00963511248176383,0.1827728698006212,0.25781106969547035,-0.27705695093942895,0.4713571656007103,-0.021818048804119153,-0.19666497503625735,0.06509679673671227,0.22616357911287477,0.14821877407729256,0.31587690732355395
-0.9636651380634846,0.00877111297292372,-0.01795341951552218,-0.1499897325244782,0.14378002416303187,0.14323985583081617,0.2901234341488998,-0.24165815758633383,0.19269828397624175,-0.044526162059416764,-0.12454627375385595,1.2898606403793145,0.11842914143748694,0.1311330487106982,0.029069875011141173
-0.22889239282938645,0.018189074991286896,-0.12742268293612524,-0.21172477929988082,0.004883157908373266,-0.0022173830822116614,0.2488761307487438,-0.32444078237817503,0.4578638614112701,-0.015610025549393397,0.00765238171418043,0.028583200501198017,0.2905579001126439,0.039144577874075645,0.10041143293687689
-0.28441724989287925,0.01989125329506587,-0.13923918105168703,-0.1036451670055857,0.0060313229182200785,0.3254338921483284,0.1176132834851914,-0.18795888787328827,0.39443550161701874,-0.16482036041074585,-0.043953349673159316,0.16770349302265616,0.001131658762068311,0.03121860988085903,0.1244729512162172
-0.21548549684770804,0.06673428713390173,-0.4745039810014677,-0.16504968287630542,-0.17939997701577642,0.25296327473114155,0.23662347262801267,-0.24677836131078462,0.066335106735882,-0.6348195437647352,-0.02432720286535398,0.009008271847540127,0.15406335723039574,0.06661214278428729,0.07286762824616295
-0.4464486854944607,0.041430006738538167,-0.0031157489054421824,-0.20148370957865838,-0.2556913990846593,0.02740955259611081,0.23246375381455486,-0.22038737560151264,0.5432159402614688,-0.13873644902765364,-0.013201112718847307,0.12300625995630436,0.01006532219278696,0.024135948973684422,0.17953385702187458
-1.0385983134477716,0.011000972678333462,-0.11554036989391281,-0.17728942179892088,-0.1439309770378278,0.3939649382209004,0.22846853697799438,-0.18478915123076556,0.5693600012008212,-0.27897567413005814,-0.0466040696178964,0.11360616828922607,0.018852335729877014,0.022468097677081144,0.15633900249225421
-0.23973208373125618,0.038177263764117404,-0.16475014749261058,-0.23715436954618446,-0.24882450203290593,0.6191315415661071,0.2663313695425129,-0.2343913913733359,0.059590938291309445,-0.10717185794254185,-0.10823936511714431,0.12075912886883564,0.09321118225663001,0.02794522134924357,0.08180792023099201
-0.7175571874247796,-0.006121934254475365,-0.07196669884891245,-0.11756245342160312,-0.09824074766298115,0.015944432016627045,0.30454385068400813,-0.20576443782286907,-0.0097115797763333,-0.16784242613163708,0.010542773089240835,0.07952178476335732,0.014809881333034585,0.025779854132544716,0.09833227752987198
-0.7398219700262645,0.030174568481814434,-0.35072005511977244,-0.1960951323229087,-0.2087398072237961,0.03169213936335515,0.28998684180669937,-0.19674114507719595,0.018905239668551857,-0.06300786530130786,-0.388765669604781,0.0295951279517594,0.10376277047348105,0.029261533369692276,0.10506830429309275
-0.8009153884903653,0.014753987895741389,-0.3577226394871498,-0.19988780031781372,-0.20034261769721554,0.05962213645006518,0.2667547977936498,-0.1939719455881409,0.25739565029013434,-0.09806278741678144,-0.0626602370943949,0.0916988940428011,0.02348549896136077,0.023581724986112187,0.16562684323340243
-0.32240574647800524,0.028012226499595387,-0.34113384912963834,-0.23002706068894624,-0.22575372451464357,0.023843197780651186,0.45408728831908735,-0.21550744240883277,0.056784475394977475,-0.08764802598065888,-0.00683107578119979,0.00935166472674496,0.12216056306322308,0.019787982603056767,0.029096341916447003
-0.6309300509367336,0.007802252957345172,-0.34341573405713266,-0.1545526680261346,-0.1458698765160046,0.018726169201832205,0.8169082726746804,-0.2399903302562861,0.048504302123426705,-0.10577086784530443,-0.010690110051730548,0.045053684208095,0.17459278515146867,0.09348284132114389,0.011330157184406399
-0.07435248417829028,0.010352355028906123,0.03874795818766397,-0.16884676893705688,-0.0004691583438312716,0.028957166434519177,0.2523900223758639,-0.2081433834588056,0.05417878181267549,-0.2328648529816159,-0.00914941558205499,-0.0018593697826924413,0.17361328070070278,0.10429238288651947,-0.04400825801523961
-0.10417426939811669,0.010512710675907947,-0.2735214214758961,-0.1955727548606441,-0.001847031402944982,0.019131370978429825,0.1994955545346724,-0.22192448136782247,0.041938705183566564,-0.1874343535983786,-0.1377307919813919,0.13104281353626182,0.33551042386730895,0.11132924332322877,0.06332680353002511
-0.0009921477082886947,0.10789271968170822,-0.11756721822667258,-0.09484919465200403,-0.001899887877070306,0.011214049145892172,0.19121729915453473,-0.2213281719784092,0.04304415073166541,-0.17670709331811965,-0.022904282310574058,0.2810708479167582,0.7232871998461345,0.01599000310362857,0.03511119440291681
-0.05090494606289606,0.01756443143868138,-0.13335860763642754,-0.09737922246833222,-0.00529047647028263,0.015844316522486683,0.21080869367363114,-0.23289969137548597,0.05254774166701061,-0.0886289716516595,0.00619525184327583,0.193334410539486,0.06321164237269317,0.0035824127434511085,0.02928577378776037
-0.0412395328662356,0.06453411560874632,-0.1259456179498363,-0.39846435573761313,0.003095199211778447,0.026813358504293335,0.2920730837473372,-0.19734433706845242,0.04316730028377461,-0.2053801061439129,-0.13505704437964036,0.025526817705134295,0.38757025253693494,0.32318125313095963,-0.0014189984816767884
-0.07993964587037482,-0.00791016271584908,-0.012654254636498486,-0.20280073496389767,-0.17346960646166282,0.019895324328988318,0.32952014850730604,-0.2079276388395605,0.04307207973259624,-0.2738896686253338,-0.13972864375967536,0.006118340758423232,0.12706496343942966,0.17402730125218227,0.06864672487413433
-0.12349972945768577,0.031874370548867506,-0.06745239538416432,-0.16080548113367,-0.016771000282815314,0.00822347455616411,0.2956842102968917,-0.2160275942960321,0.009482445992242145,-0.298120025775489,-0.05732744585042881,0.1810798053682941,0.07524940708754582,0.17121405604444023,0.062284824038383695
-0.14464384731807994,-0.0590070930126063,-0.061282646957815455,-0.19521739143502753,-0.10473055838005814,0.007272497084367146,0.28761470020329305,-0.07834083805353266,0.006197180223545986,-0.12676537581425223,-0.04721354270103985,0.470018905100347,0.40646640830300973,0.09087439010140134,0.02198439617868205
-0.027383858713667376,0.00030968535394898034,0.007545864340351758,-0.09764807667073781,-0.0065572432460541735,0.003784624393399285,0.3087746998766728,-0.11419948446732861,0.0011004028007839152,-0.18540165040594195,-0.02219783438690281,0.1394088542769832,0.07474052032538482,0.07417064637913513,0.014183820550969308
-0.047564821390354714,-0.0042921571265391745,0.0670607340430346,-0.08832492498188142,-0.22406560522475938,0.0184229967459836,0.30319861446762164,-0.012109221511228287,0.018095138198797135,-0.12986791392177038,-0.05241630760631749,0.2665285324450079,0.25356772246058046,0.08402696161549564,0.06244449627345496
-0.09007533244831492,0.0743273607674169,-0.02506263704071398,-0.26805785355364964,-0.07572428910512681,0.005878673612671029,0.6836519349547362,-0.04487844372925824,0.025010478961281148,-0.13409460261291206,-0.06969305580372047,0.08941635842266209,0.14142977305989252,0.09069791056059051,0.018589401742790855
-0.10663891141778477,0.10340832830697815,-0.040595333858382036,-0.2208787947910115,-0.0999560965128844,0.005084007773515957,0.10937780712703898,-0.16501385347943226,0.006526586624911206,-0.011172734264509498,-0.026305038255662157,0.013777638725363082,0.23732332449177673,0.09364174736135555,0.037613304134852595
-0.17672915729768635,0.12206707382413289,-0.05262566810824558,-0.21493696746178323,-0.08690298651396723,-0.0026740712791515587,0.9041158897727009,-0.21484966818916246,0.012851049697869446,0.0095562631565112,-0.0676412851890039,0.030300917939391638,0.28952767111916305,0.079537284720021,0.042603819182004996
-0.04688858490689614,0.072055744932119,-0.06729908462294547,-0.15406020164487058,-0.1372194604241783,-0.002006061298175405,0.2688468681729098,-0.11965462758950686,0.009517271741644259,-0.0033156615321258964,-0.020363710837593342,-0.004937318317121776,0.1960914931434727,0.03625257585113622,-0.004725559495675818
-0.10134519249389194,0.1336413552418569,-0.04254927188261511,-0.11812967410689593,-0.07306747438389297,0.016006913280454994,0.2998178410309598,-0.1755541489073952,0.03053563574873047,0.014136447995413807,-0.050846556590303585,0.008634043799280414,0.21622460945861705,-0.0036986849163226196,-0.01762829980574367
-0.12858909996105572,0.13255863092920742,-0.31188096313481994,-0.1990204199968746,-0.07168399683570394,0.022036938131918822,0.3629927355320423,-0.184678676404984,0.026002315925356866,-0.041155990107693684,-0.026797109030355894,-0.005716466588130918,0.11263817301574162,0.00206515345377496,0.0588334541392737
-0.1208910496864144,0.1505808188208546,-0.29021570721934153,-0.17096041040544707,-0.10682028387967708,-0.0013254039336972983,0.34363600763566565,-0.11392004888770844,0.01046564703027767,-0.03830643148914258,-0.02226190519848884,0.12925839421891136,0.20882578597871895,0.0005885905751444322,0.04726894576774907
-0.06748141801733211,0.08101370813870708,-0.3399321030491635,-0.14921391473235335,-0.13317974890750875,0.017021747397388945,-0.010713528254543834,-0.1838636418590124,0.009787894733508938,-0.004242857909634639,-0.3011323569877838,0.1114651533761494,0.0850105209395981,-0.007018238024832778,-0.014128182983750678
-0.09031065684451643,0.1255009545424115,-0.27009177090533054,-0.1241302560507417,-0.08006514005131538,-0.21727097737183726,0.2281692625391329,-0.20214900851414186,0.008984262144482148,-0.050008478385845996,-0.34861059683065077,0.1624751298591186,0.0939523617511347,-0.01629110006271697,-0.03263355887915272
-0.08707730743751654,0.18768071587918253,-0.06060106400128199,-0.14198930671256388,-0.02517723095067974,0.0044344032467001126,0.28860388601593934,-0.20730366095065464,0.022387005209042722,-0.09991865899126792,-0.07501753906204957,0.21702016746025787,0.23845944926935847,0.06404531794341055,0.03979192179859646
-0.15169471673409032,0.17025038744261706,-0.13511676763730945,-0.10055245152543461,-0.24794189888923296,-0.021320056960232585,0.0001237318047835293,-0.14592582119083025,0.007265129576684937,0.0007929602308242553,-0.23392181860921077,0.062156315287324085,0.10880122527435196,0.02937577874744016,0.0397902510666065
-0.017442099519921584,0.07498980348555337,-0.03599814689738105,-0.08664426946596095,-0.007770349968567771,0.038042525391680335,0.08612439948533306,-0.20031382209511361,0.20971299225392032,-0.17610399969756435,-0.06359096764021793,0.5102006765692609,0.13432165530418272,0.05226409139691236,0.011807005677161442
-0.005498284168420562,0.07766862768177145,0.004217913676664842,-0.02638182414659588,-0.22925119148362996,0.03938401468774308,0.2212921011156037,-0.19132519695258735,0.16690129734510278,-0.22749971950125977,-0.020648921832879787,0.2535221216765176,0.17346485017243485,0.038625569660925466,0.015017053346428336
-0.0462654191060775,0.11327315661583186,-0.049934905171480214,-0.1253900756058842,-0.02135261223286625,0.03317568741533943,0.5741865815384666,-0.19464092158107146,0.19039414001103325,-0.017526736655125996,-0.033528227256216826,0.09810346429130763,0.013862979918862917,0.025353485159166442,0.04686877318617403
-0.14442189461773916,0.1530338880604748,-0.18631388995474366,-0.07649705467171543,-0.09159503556727637,0.04960390236278479,0.16559421545847064,-0.16289781224421943,0.1351313628604448,-0.0658823067989253,0.005237600646651872,0.28546013182846003,0.06951478881129822,0.03065974768971369,0.03421336421874853
-0.12860560671884091,0.2869291803930617,-0.20287358769840502,-0.06789453074424545,-0.1435730922571749,0.03926135360036279,0.15590164925456293,-0.16187507865688233,0.11547474720425295,-0.04008369081881618,-0.0468110108649215,0.1689539390375047,0.2004123205496,0.04398839392633868,0.05055457715051779
-0.10730550316934076,0.1256074900256734,-0.16038044755007747,-0.16469229772972718,-0.06715477520947118,0.05576501540279065,0.20406211929728302,-0.19081486836902747,0.18501786496334652,0.015645472106795375,0.0018842182614266533,0.27016646542205003,0.13268593007319374,0.4486001604850455,0.05952196430896633
-0.07533971310490205,0.16916746983842632,-0.16330178151324604,-0.06847906288706114,-0.45650291495433726,0.04126714189660917,0.23827549814995708,-0.175512795169421,0.09490205597724073,-0.01496655325950032,-0.07851185851422081,0.010244270871353774,0.2669199128762514,0.027357329774216215,0.016553150246562273
-0.037507515500191185,0.21856402428992988,-0.15650711333901834,-0.20526173253925398,-0.11313336655938792,0.11077244889895758,0.6416569071181432,-0.13110675043757652,0.012211363760740173,-0.022795589406631084,-0.00862147745142693,0.011571480495855298,0.16640455270030266,0.01894243957288872,0.01536483704153383
-0.21171133056592037,0.10993682689494791,-0.20986767026337066,-0.06746315128149345,-0.08472528125975391,0.0072462830881550935,0.6843799382412621,-0.13100500628559347,0.012739775211392275,0.03915294843080028,-0.05178783864040515,0.008315595984229075,0.11573957841732682,0.13922545130651523,0.05583097643451471
-0.1783410389498717,0.04844265669635546,-0.19062653112891156,-0.054654176931151,-0.2625879113077462,0.006433402419016967,0.14180725831405122,-0.04645005297292366,0.015700512681788653,-0.0017855521134825384,-0.037290360298251286,0.041809498082748114,0.1915351357016655,0.13869811598499351,0.029824750319885684
-0.13848056618167084,0.12778786090994532,-0.20586560753016458,-0.06015693525406706,-0.19856475750780206,-0.029585273942379895,-0.008413940691049436,-0.03281038647160206,0.017072327075195428,-0.012876634711904577,0.011254125773215445,0.05009960187743652,0.1952168476514782,0.023516621040100036,-0.03174688572134574
-0.10839127131213684,0.2828930992988307,-0.13779932345269308,0.013271912745408145,-0.1435820914007947,0.01490775975275001,0.016222286651698704,-0.05753659511993415,0.018262421933874277,0.07654110007462983,-0.025501056286496425,0.0546321917304574,0.19566373173458204,0.04708000836450373,0.5999029778708599
-0.07039451095782207,0.06131260807537218,-0.12140092938460462,-0.024418439286868144,-0.45261395267342963,0.010528407308203603,0.2893479511970746,-0.02863127087917564,0.015875259775927773,-0.08170808498969423,-0.20220731640864367,0.7478680001405683,0.13818717618169085,0.023205568752201106,-0.012134815719430566
-0.14583989089688748,0.16292513702834774,-0.22610496548774328,-0.06732515193729884,-0.46484982789230606,0.0033067694369301745,0.6057751696610205,-0.17411789440663117,-0.011071519567397914,-0.12483245098749256,-0.13477909568951807,0.21085584783393627,0.2542524295527506,0.031634489351032344,-0.02386109785613021
-0.12983011019184515,0.12441326860900999,-0.3105782754499921,-0.054057050064510066,-0.46934890078853186,0.05548924757634196,0.05398075159408875,-0.12352039415817387,0.028319520153110657,-0.22523201263529496,-0.14017871379243088,0.26830019649332876,-0.007975478852414796,0.10985410734099503,-0.002212659537835113
-0.11983438262418766,0.23186111575477625,-0.15052640201678888,-0.03813476335637501,-0.20215457678360874,-0.0011765933306381992,-0.02868332762651816,-0.23175644955624733,0.1463544508951934,-0.11532293301424339,-0.03191391963390874,0.003106402479932576,0.31463364484582157,0.11130651960842632,0.10611838930212926
-0.08604408189153098,0.08918188212866873,-0.1931735957154089,-0.03411521625134075,-0.3142038754506385,0.0049292984320354095,0.031700454469200584,-0.2857719015406492,0.03361031490067049,-0.16188011511542746,-0.005057521207067724,0.034838143170904515,0.3185310840384045,0.1242668866199717,0.11449126545000467
-0.0114587127340633,0.03973007892250551,-0.15917802390600902,0.015339840632126345,-0.23937710034072338,0.012537438292018324,0.0032227043620074057,-0.29576324390801506,0.06184540900540103,-0.4912785211801468,-0.025128656039660524,0.0157133876849068,0.05494841383154696,0.15188393690784968,0.053004331216045114
-0.021576005467530343,0.23446559483062543,-0.1056780184069722,-0.12430962483095988,-0.15482990201129476,0.010894418941001039,-0.02824769857635249,-0.2414037848395213,0.19165169912937902,-0.1773337293352949,-0.30831780285074334,0.036524000045074806,0.5658100173006113,0.11959359169815617,0.019988755295966398
-0.026317508180322212,0.02753971377517546,-0.15549088317694637,-0.047667928209324174,-0.1781245572908552,-0.00955648654398362,0.03323343057791987,-0.2923099148466745,0.18044827048368178,-0.1325856272348153,-0.04501839377222946,0.0778833676027678,0.1014643278598137,0.18381361332309631,0.23108137190236228
0.0016501941735787894,0.16842624565348654,-0.14406660576910058,-0.057000595124913796,-0.02079212721515462,-0.003416222845427479,0.03540179431913748,-0.24832360074739593,0.040066887234465914,-0.029712589110722866,-0.1271869676102777,0.0558722375448102,0.14546117604646044,0.059397836916946806,0.10203980748117675
-0.023480164027241138,0.050770172969446914,-0.10405779677267576,-0.15161249951447756,-0.1237038722659495,0.11527535795292354,0.056026326497904136,-0.23214644602031437,0.09861502529652318,-0.06672714272759771,-0.08181249723098985,0.13701628441027594,0.369080829343787,0.041009702564737474,0.03301567421451356
-0.4115397091956263,0.16269425574127058,-0.15655332669761385,-0.036729665473293496,-0.21220365414858378,0.03578658114310363,0.0058276988949479405,-0.2738174491961423,0.17190172076242244,-0.06509287285056121,-0.000135845587514921,0.012178856244774192,0.10041251948034702,0.006168225068719931,0.005814254958723294
-0.29858838341359084,0.2542338579345344,-0.22526860802918885,-0.003929509351504707,-0.06368742124157921,0.1550234520936875,-0.06788547683091746,-0.248254326390295,0.11847443075194743,-0.24637992871145734,-0.019472432008574434,0.03313561271218914,0.34278512823966556,0.03670279129380233,0.03672295125347208
-0.23520202311118732,0.10455320017105199,-0.21764350663534426,-0.015936365030939488,-0.03481152131668763,0.1251660240023437,0.02761086042793252,-0.29574037129704156,0.08800443867620837,-0.07298085829116124,0.02660602613179125,-0.008925694192244838,0.11969414705308548,0.009647585685616333,0.06637757172488862
-0.21243195843270615,0.6601911037955278,-0.34510420418379806,-0.1560096782556469,-0.16173203846273582,0.18570384729213563,0.014348483669170024,-0.2632930660842916,0.11299532588937831,-0.09793939982249746,-0.40611760666003843,0.06295291307139475,0.3449251930974664,0.017605205986792237,0.17851142814680834
-0.09700037232118718,0.18101367942554675,-0.30171218326336885,-0.12402739020640303,-0.09813471852198424,0.09682867161945947,0.17826242606324416,-0.27966041961855276,0.07147162168972535,,-0.29793544146350126,0.01572420281116487,0.022974095152697997,0.0059995684317894595,0.04180623267099246
-0.6014631983114939,0.16809444848769745,-0.03418700846904413,-0.08866600854520937,-0.02066117307542579,0.0977297106174947,0.1656203990937756,-0.2661548431109585,0.07092691747418191,,-0.3333660147735217,0.3831751681191175,0.018225584633697733,0.2732853244500747,0.028830223604592708
-0.5337548012367171,0.4645289630675607,-0.07609079987605595,-0.08129907283111877,-0.059119468108382124,0.08897931053363627,0.23087024484178362,-0.2981245619309166,0.08983816155338382,,-0.11545370906239823,0.00757245392746736,0.00547140369826064,0.1448767800024406,0.14584410810408288
-0.25669704802284704,0.18666129618171873,-0.10526862088130981,-0.059912539667718666,-0.12143825537775682,0.1536696366947778,0.22375531292893688,-0.2767596745403036,0.0920866812271244,,-0.11305755147030884,0.12946146223385374,0.9088374768477204,0.8710031669536847,0.07816425081254243
-0.29753820665301384,0.13157102298228235,0.015594148696940575,-0.08190092698589543,-0.1883085791005736,0.21382043463674238,0.20119423488824062,-0.1296192520558269,0.2826186118860148,,-0.10867509895516315,0.02212509771592022,0.08704989933051377,0.0979538018094155,0.05990840372243933
-0.1706868567618214,0.1441001339795658,-0.03006723681427082,-0.0498140714756763,-0.25455729640939573,0.4816414793647732,0.19685712472576353,-0.1596074964915258,0.04094338521037468,,-0.022614496310339457,0.044808089709252166,0.5058127480143508,0.21878905140697497,0.027279811621301667
-0.35168839067891483,0.028733331701099714,-0.005633444418684847,-0.0660726658288036,-0.46383712842236785,0.18933327228318247,0.21348396539965245,-0.19203175104787695,0.04275889928579349,,-0.07835761567092221,0.02081139621146891,0.15018518802519767,0.1997468320387994,0.43441107024045944
-0.2735111319656948,0.02419426200175327,-0.012918413563653029,-0.08204521530942388,-0.4864390808058386,0.2536528332669193,0.16927990687235367,-0.12062627762586398,0.4000825398880132,,-0.16359733479278588,0.014453906631434353,0.10159538442123353,0.25940579898040644,-0.02162613647235335
-0.3308201093926198,0.024787168079034055,0.0002796864063585104,-0.06067625869674676,-0.13723850310484348,0.27287804699028395,0.12973196479443055,-0.2699631726362506,0.35993257596663003,,-0.08706499421397071,0.012753719019790305,0.5630866188053367,0.05099817238351404,0.025527944274708073
-0.19491771446319048,0.012083591988687204,0.044858556001505026,-0.1632692516822305,-0.4148111145125751,0.19549451862236142,0.16724552859455669,-0.12820366817978043,0.07765851258648378,,-0.2865312924846348,0.21127485775360447,0.09970319837725511,0.29390168449631715,0.09702288221331054
0.015111266012517381,0.06627699170290346,-0.044541967474126025,-0.13563687070403427,-0.1260157721474258,0.2800581368476058,0.15746740941234466,-0.08266548854252603,0.016200910497949406,,-0.1539536742427659,0.0033281744793861594,0.38632244327879656,0.0741348288043532,0.06055944402907759
-0.00884553668949458,0.0521024321495243,-0.09510648523443888,-0.01341489871970464,-0.22278124801751173,0.23889058616417685,0.11895008607917551,-0.1686483960574191,-0.005446160618374674,,-0.052077260447652846,0.36828265792523673,0.15275240574439675,0.16103187877994257,0.06882145398938033
-0.06713791241479329,0.08245597101564654,-0.07053702682877712,-0.08631131511814621,-0.2227283627132676,0.019148675226518183,0.0965344883414225,-0.025189760996705935,0.008842393287525738,,-0.09246498715399132,0.007688570794517293,0.28070259412334597,,0.04844809309148527
-0.10889917922187939,0.08193144825597226,-0.12289526337872374,0.009258328274989147,-0.2600853655765574,0.04932082094432931,0.20075480832790926,0.01956529379107477,0.17989382683006996,,-0.024952232434320855,0.00145283764576858,0.055426551513348674,,0.11067670979676411
-0.13451750469280713,0.10993800775860245,-0.08388325766510836,-0.007912600158252186,-0.15322728143734315,0.2624510156868834,0.3428961312116165,-0.03813694585638174,0.026997381536491123,,-0.18032224865768362,0.06717943155065752,0.17100460186318836,,0.10968018981126162
-0.28415324942778897,0.14124366731256177,-0.3375459352278555,-0.28444417531995575,-0.13562890960288862,0.4184774314977167,0.4776251391365931,-0.080993794486509,-0.018518518944528335,,-0.7015269871610368,0.043832928932588576,0.6792898033643423,,-0.0026781921412500735
