col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col 190
2.6803,1.6311,0.7446,2.6834,1.435,3.3579,0.44963,9.4455,9.4646,5.8484,8.5303,4.7323,9.2509,4.7132,6.8242,7.0139,5.1453,5.5694,4.1918,5.5821,3.5875,7.8064,7.7649,5.5997,6.5021,4.9236,5.3143,4.6749,7.8064,7.7649,5.5997,6.5021,4.9236,5.3143,4.6749,1.2166,0.42253,-0.21525,1.038,0.074939,1.5801,-0.24873,280,312,312,312,208,288,232,592,672,672,552,680,528,672,344,344,336,344,336,344,336,-12.061,-9.019,-3.4849,-11.679,-3.3219,-10.844,-1.5113,0.81526,-1.3555,-0.25553,0.38208,0.45995,3.1491,0.95398,-2.7013,-3.3681,-0.70088,-2.5431,-0.28473,1.6962,0.3261,-3.1345,1.229,3.9376,-3.0007,5.9307,1.1876,4.2077,-3.1345,1.229,3.9376,-3.0007,5.9307,1.1876,4.2077,-7.5686,-0.98075,0.56703,-7.807,0.63761,-5.4975,-0.35044,272,264,208,272,240,264,208,576,464,656,584,656,624,656,440,440,416,344,440,344,384,-8.212,-6.0147,-2.164,-8.3119,-2.7854,-5.8816,-1.5925,9.2718,5.5597,4.8662,7.7459,4.1559,9.4715,4.6109,7.1245,4.7275,2.8409,5.9537,1.8422,8.1121,2.9463,10.343,11.042,9.5159,7.9568,8.8667,9.8045,9.2274,10.343,11.042,9.5159,7.9568,8.8667,9.8045,9.2274,2.397,5.7262,3.2238,-0.24414,1.6258,2.5968,3.1683,288,224,216,312,208,288,208,464,520,552,520,520,472,552,344,344,344,344,344,336,352,-
-0.7232,2.2771,4.5979,-1.4168,5.6297,1.3809,2.4533,3.87,7.2678,7.6232,2.9723,7.3675,5.5611,7.4954,-0.0093517,2.0776,-0.20418,-0.24158,1.5212,1.7036,0.057669,-0.06702,2.7042,2.9021,0.44732,3.7859,1.995,3.2809,1.7363,3.736,4.2612,4.4966,3.7859,2.5452,4.9065,-2.4595,-1.4947,-2.2428,-3.8747,-0.55019,-1.2126,-2.5047,312,272,272,240,272,312,264,632,576,584,624,592,488,680,512,504,504,560,328,512,504,-12.544,-9.2717,-3.458,-13.292,-3.7082,-9.7126,-0.52266,2.7595,5.9177,8.7936,1.7884,5.4743,5.561,9.3782,-7.2108,-3.8989,3.4877,-5.6973,2.5167,-5.1003,3.7627,-7.3619,-4.0797,3.463,-4.5999,1.8628,-4.6842,4.4835,-4.4018,-0.85955,4.1491,-4.2878,1.8628,0.13624,5.1597,-12.071,-7.4362,1.1741,-12.385,-1.9792,-8.3651,2.1179,312,312,312,312,216,312,312,464,480,616,608,616,464,568,552,544,552,528,400,544,544,-14.112,-8.6328,-2.95,-16.526,-5.5487,-12.091,-3.1951,6.4087,14.611,14.727,1.8542,8.7253,9.6963,16.577,-8.4201,-4.3511,-6.1775,-8.6374,-7.1161,-4.647,-2.7974,-0.53637,7.2364,5.5903,-0.08323,4.8135,3.9303,8.3091,-0.53637,9.2061,11.208,-0.08323,6.4503,3.9303,11.883,-11.259,-4.5314,-6.5428,-12.082,-8.4201,-7.8375,-0.8323,272,272,272,272,272,272,272,520,512,512,520,512,528,520,432,568,568,424,568,432,568,-
0.802,1.2771,0.020728,1.5721,-1.2979,0.78925,-0.29338,4.6031,3.8458,-0.81316,3.0852,-1.5131,3.0135,-1.7092,1.0491,-0.91999,-2.0058,-1.502,-2.8525,-0.29019,-3.4041,3.6369,-0.6585,0.52138,0.40658,-1.0507,-0.3444,1.0635,3.9319,-0.6585,0.52138,0.40658,-1.0507,0.62183,1.0635,0.0574,-4.1041,-3.9606,-3.0231,-3.8314,-2.2832,-4.1583,312,312,296,312,248,288,224,656,664,680,656,552,656,552,568,488,488,488,488,568,384,-12.215,-7.844,-5.9255,-6.9175,-3.5962,-10.684,-4.486,3.002,5.8418,3.9704,6.394,6.5772,5.0671,2.1593,-0.94222,3.4025,-0.91082,1.4526,-1.5965,0.65956,0.56795,-1.8059,6.1402,5.8235,0.78519,4.5567,-0.041877,7.2473,-1.8059,6.1402,5.8235,0.78519,4.5567,-0.041877,7.2473,-15.382,-4.808,-3.3658,-13.144,-4.9545,-12.136,-0.24864,240,232,256,248,256,240,256,672,672,672,496,680,504,528,328,336,432,328,336,328,392,-8.8432,-7.3222,-4.7164,-6.9259,-8.3973,-4.1318,-2.487,9.6408,8.5509,2.7,8.967,0.58459,10.483,2.3829,-4.751,0.83725,0.51523,-4.1714,-5.405,-0.24771,0.28239,0.78771,0.27743,6.8516,-5.3208,1.2385,-1.8628,9.3881,4.9442,0.27743,6.8516,-3.1558,1.2385,0.56477,9.3881,-4.3497,-10.171,-3.4729,-10.696,-9.0661,-9.3931,-1.4664,272,232,232,312,240,280,232,504,512,504,512,488,504,504,560,328,432,560,424,560,432,-
2.381,3.3406,1.4622,2.3745,1.9224,2.3516,0.38188,2.2831,6.6453,4.6201,2.1411,4.6445,1.9535,2.6111,-2.7286,-1.4361,-2.0318,-2.2505,-1.6695,-2.7172,-2.1885,0.45858,-0.41941,0.98081,1.2191,1.5063,0.14035,0.57608,0.45858,-0.41941,0.98081,1.2191,1.5063,0.14035,0.57608,-11.254,-9.1895,-7.8252,-9.5584,-6.3336,-11.092,-8.0113,208,312,312,232,312,208,312,656,656,656,656,656,648,656,360,360,424,352,424,360,480,-5.7146,-9.1949,-5.6973,-5.7493,-4.1986,-5.1969,-4.2655,2.8808,2.7917,2.3185,1.1221,2.2318,2.8065,3.4778,-3.0518,-6.6336,-5.4743,-3.2846,-3.9807,-3.5992,-4.6396,5.3059,5.4867,7.129,1.8429,6.0416,5.3777,6.7599,5.3059,5.4867,7.129,1.8429,6.0416,5.3777,6.7599,-16.76,-13.755,-2.5167,-14.813,-2.321,-11.967,-0.61927,256,272,264,240,256,264,248,568,568,568,568,568,560,560,400,392,472,400,472,368,472,-5.1859,-8.9579,-8.2803,-6.9998,-6.9358,-6.0182,-6.6104,7.7468,8.0349,2.9877,4.0815,1.2645,6.5997,3.9641,2.3368,1.5312,-0.18673,-0.64023,-2.6143,2.4649,-0.20807,11.743,12.735,9.5181,7.3946,5.4099,12.052,8.4937,11.743,12.735,9.5181,7.3946,5.4099,12.052,8.4937,-3.6493,-7.544,-3.2332,-6.4183,-8.1256,-2.4969,-1.6753,296,296,248,296,296,296,248,496,600,600,496,608,600,656,384,376,384,384,384,344,376,-
3.7401,2.4327,0.30171,4.2777,-0.61382,3.2772,0.26009,1.2849,1.2034,1.297,1.1375,1.4704,0.3624,0.81322,-2.7362,-3.1385,-1.7097,-2.0981,-2.7934,-3.1887,-1.5172,-0.32425,-0.31558,1.108,-0.33292,1.2536,-0.86004,0.87218,-0.32425,-0.31558,1.108,0.019073,1.2536,-0.70399,0.87218,-1.9299,-2.7414,-2.2888,-1.1704,-2.6477,-3.2841,-2.5506,312,312,312,304,240,312,312,464,464,656,464,656,464,664,488,488,488,544,480,568,488,-7.8739,-7.7211,-5.0455,-7.7117,-5.2759,-8.1184,-3.4867,4.7164,4.0533,2.6403,2.1795,2.6168,4.3261,2.33,1.5141,1.6881,-0.032916,0.8276,-1.0345,2.4569,0.091694,0.5337,6.7524,7.928,0.53135,7.4648,2.4287,7.4813,0.5337,6.7524,7.928,0.53135,7.4648,2.4287,7.4813,-9.1788,-4.4295,-2.8049,-8.2219,-1.7492,-4.4883,-1.1144,288,280,232,312,232,216,264,536,616,632,536,616,536,640,328,408,400,368,400,328,408,-2.657,-3.4146,-3.2545,-2.1128,-2.4009,-5.474,-0.33612,7.1972,5.2872,1.782,5.7407,2.6089,6.3009,3.8307,5.2232,4.5456,-0.18673,4.0068,1.2378,4.6096,1.8887,8.5524,8.8778,6.8184,5.3619,8.0829,6.8985,7.384,8.5524,8.8778,6.8184,5.3619,8.0829,6.8985,7.384,-4.4282,-1.3125,-0.78428,-5.0685,-0.85364,-3.8574,1.5472,208,224,280,216,280,208,288,640,648,664,656,664,560,568,336,376,384,328,480,352,384,-
2.2062,2.0791,1.3095,2.482,0.81248,3.1558,1.2881,5.1127,6.6138,4.6486,5.1556,3.1872,5.1077,3.0204,1.724,3.5719,2.5613,2.6307,1.6993,1.7472,0.85211,2.4374,3.5323,2.9163,2.7017,1.6877,2.3466,0.99413,2.4374,3.5323,2.9163,2.7017,1.6877,2.3466,0.99413,-1.3013,-2.9857,-2.0461,-1.3723,-2.3086,-1.5028,-2.7776,208,208,208,208,208,208,312,520,576,576,520,576,520,576,328,328,328,328,328,464,328,-4.527,-2.881,0.62156,-9.1206,1.2164,-5.2419,0.93633,5.1805,7.4507,8.9339,2.4649,7.4587,3.7427,8.2643,4.1588,6.421,6.2983,0.85097,4.3749,1.7366,6.3036,2.9264,3.5586,7.8481,1.0297,7.1946,3.2172,8.5684,4.9751,5.8448,8.8938,2.9797,8.9339,4.5723,8.5817,1.6566,1.7099,4.5163,-2.2942,4.0628,0.1734,3.8307,288,288,224,224,224,288,224,472,472,560,472,560,552,560,512,512,512,512,512,512,512,-2.2515,-0.78428,0.4535,-5.3406,1.0564,-4.0441,-0.92833,6.1035,11.295,9.9982,5.6927,8.5524,4.695,7.8695,3.0091,7.6934,8.8031,1.035,6.1462,0.83763,6.1729,2.6623,7.3733,9.454,0.60822,7.1386,1.3712,7.8855,2.6623,7.3733,9.454,0.60822,7.1386,1.3712,7.8855,-6.9572,-5.0418,-2.5663,-8.515,-1.5152,-7.7148,-5.2979,312,312,216,312,216,280,280,472,632,632,472,632,464,632,328,328,328,328,328,328,328,-
4.5417,5.0863,2.6733,4.7677,3.3926,7.5403,3.0432,5.7987,6.494,4.492,6.1583,5.7661,9.6211,4.3002,1.4779,2.079,1.4865,0.51719,3.2453,2.4644,2.8565,1.7519,1.8119,1.5122,2.6562,2.9935,3.0278,3.557,1.7519,1.8119,1.9455,2.6562,3.0209,3.0278,4.1546,-1.4163,-1.4283,-0.6148,-0.98814,-0.58398,-0.983,1.2467,296,312,312,288,248,288,272,480,480,672,680,672,680,616,496,392,504,392,504,392,504,-9.6394,-9.6557,-5.7118,-9.9577,-4.8795,-12.183,-6.3701,4.1479,4.904,3.3618,3.7018,1.2403,5.1624,1.8876,-1.4307,-2.5323,-1.447,-3.1878,-2.282,-2.0481,-1.4144,0.42159,-0.6419,1.1968,-2.4697,-0.44335,1.4524,1.9447,0.42159,-0.6419,1.1968,-2.4697,-0.44335,1.4524,1.9447,-4.3029,-3.9249,-1.0417,-5.4943,-2.5785,-4.5776,-0.67998,312,312,312,312,312,312,312,672,568,472,640,472,552,664,336,336,432,336,488,336,432,-6.4454,-7.8474,-6.5098,-6.1283,-5.6626,-6.4305,-5.7369,6.5197,7.6096,4.5231,7.8721,3.1063,7.8028,5.0929,-3.1756,-5.0929,-6.6039,-3.0319,-6.4404,-1.8727,-3.6463,-1.6695,-1.4417,-1.1444,1.3822,-0.87688,2.1352,0.33688,-0.67376,-0.044587,-0.93138,1.3822,-0.87688,4.6866,1.2534,-6.4354,-4.8452,-3.8147,-5.7121,-3.7552,-2.7991,-2.1996,312,312,312,312,312,312,304,632,640,648,624,640,632,464,552,552,544,328,400,504,544,-
3.6768,3.4663,2.6748,4.0701,4.6086,2.6568,0.63973,0.17625,1.5438,0.76539,1.5406,1.5601,-1.1293,-1.1244,-2.7776,-1.7429,-2.0024,-1.9649,-0.15504,-3.7894,-3.4124,2.7335,0.96285,1.2207,1.9061,2.0954,1.5748,0.25459,4.2871,2.0138,1.2207,2.8429,2.0954,4.0162,0.25459,0.58914,-1.082,-1.1048,-0.40962,-0.59566,-0.22358,-2.5393,288,264,264,288,256,264,264,512,464,464,512,624,584,584,552,552,408,552,400,552,408,-6.4408,-9.2396,-8.0673,-7.2867,-7.0446,-7.0038,-6.2858,5.9104,3.5495,1.0118,5.4535,1.2892,4.3764,0.59022,-0.45423,-2.9919,-3.3319,-0.24479,-2.4996,-2.1351,-2.6954,-1.1832,-2.7743,3.2095,-0.60382,2.9756,-1.874,3.3482,-1.1832,-2.3718,3.2095,-0.60382,2.9756,-1.874,3.3482,-7.5886,-4.3736,-0.30191,-6.1416,-0.0136,-8.9649,-0.29375,296,280,280,280,280,296,296,496,464,680,496,632,568,680,328,552,480,328,480,344,480,-4.647,-8.9621,-7.2033,-3.2152,-4.7114,-5.2316,-6.0342,1.2831,-1.0453,-2.0114,3.3094,-0.75303,1.1097,-1.1196,-3.0418,-7.451,-6.4652,-2.809,-5.5338,-1.8925,-4.3497,2.7347,-0.28734,-0.26752,5.3356,2.0411,2.0064,0.2923,2.7347,0.57468,-0.26752,5.3356,2.0411,2.0064,0.2923,-3.8593,-4.8353,-5.0235,-2.8041,-4.0624,-4.2705,-3.3292,312,312,304,312,304,312,304,512,512,624,520,680,520,632,376,568,464,480,464,352,432,-
3.5157,3.5014,2.2944,3.6449,1.7794,3.6449,2.4188,3.0278,3.3627,2.5479,2.2402,1.8496,3.3531,2.009,2.5447,2.4443,1.7906,1.443,1.0747,2.2657,0.82433,2.4427,1.8862,1.7682,1.7459,0.91202,2.98,1.3058,2.4427,1.8862,1.7682,1.7459,0.91202,2.98,1.3058,-0.87056,-2.6659,-1.6439,-1.5307,-1.443,-0.36353,-1.9309,304,312,304,304,224,304,280,464,464,464,464,464,464,464,336,328,336,336,344,336,328,-9.3597,-7.3374,-4.6871,-9.2624,-3.4606,-8.6807,-4.0982,-1.6281,-0.91504,-0.44048,-2.7768,-1.0197,-1.7449,-0.12411,-3.1029,-2.2024,-1.0781,-3.4241,-1.6281,-2.9252,-0.8104,5.9137,5.0279,8.1697,4.8964,7.0234,5.8334,7.2011,5.9137,5.0279,9.002,4.8964,7.3982,5.8334,8.2475,-3.6164,-1.1803,1.1073,-2.0102,0.82256,-2.3922,0.5719,256,264,208,232,224,256,208,632,680,680,680,680,680,680,376,400,536,368,560,400,536,-2.0712,-1.7985,-1.0045,-1.6311,-0.066966,-2.1094,-0.69358,2.7743,3.3101,3.4009,1.6263,3.444,3.0613,3.7166,0.73185,1.9564,1.3489,0.78446,2.009,0.89926,0.93275,2.6595,3.3722,2.1621,2.3486,3.2,3.3531,2.1334,2.6595,3.3722,2.1621,2.4156,3.2,3.3531,2.1334,-0.83708,-1.0954,-1.3106,-0.64575,-0.49747,-0.98058,-1.6502,296,304,232,296,232,288,240,544,552,552,536,552,544,552,328,328,328,512,392,328,392,-
5.9882,3.2139,1.1816,5.9631,2.4735,5.8344,0.61837,12.317,9.0433,8.3096,10.268,8.3564,10.818,6.6534,6.2155,6.8907,6.7603,5.9447,6.6617,6.5113,4.7398,10.225,8.323,6.8071,11.057,8.3815,9.9658,4.4155,10.225,8.323,6.8071,11.057,8.3815,9.9658,4.4155,0.28078,-0.99274,-1.5259,1.8367,-1.1732,3.1554,-0.65848,224,208,312,216,208,224,312,560,560,680,560,672,520,680,336,336,336,336,336,336,368,-11.726,-9.6145,-3.9654,-11.076,-4.6685,-10.798,-5.8691,9.868,8.2082,10.191,8.1747,7.8016,8.0527,8.0288,6.888,4.7594,6.5962,4.9555,4.4246,5.3573,4.1304,12.353,14.874,16.507,10.949,14.606,9.4758,10.057,12.353,14.874,16.507,10.949,14.606,9.4758,10.057,-3.2766,-0.46637,0.5166,-0.29178,0.56204,-3.4512,-1.2676,208,208,208,208,208,208,208,584,616,664,584,656,560,552,328,368,328,328,328,328,328,-14.297,-9.6432,-5.5056,-11.705,-5.7687,-10.409,-3.7501,11.399,9.0118,3.8027,12.628,4.8933,8.6004,4.5394,2.1525,2.3869,0.49268,3.664,0.81795,1.4254,0.76533,2.3103,2.9083,1.2819,3.9223,1.4111,2.0951,0.95666,3.6353,2.9083,1.2819,4.5681,1.4111,3.2574,2.0473,-2.693,-1.3298,-2.8126,-0.44963,-2.8509,-3.6545,-1.6981,304,312,304,304,232,312,232,472,464,584,472,576,464,672,528,488,488,512,488,576,536,-
7.9993,7.6469,4.4644,5.4147,4.0276,7.3631,4.6956,8.8842,8.3581,4.3496,6.2008,3.7326,8.9926,3.9717,6.6568,6.3857,3.326,2.5702,3.0247,7.2292,3.1474,6.593,8.8683,8.9336,1.9835,4.5872,7.1702,9.0261,6.593,8.8683,8.9336,1.9835,4.5872,7.1702,9.0261,0.4592,1.7491,0.23598,-2.1174,-1.3919,-0.11002,2.0265,312,288,216,312,288,312,216,544,544,680,680,680,544,608,376,376,408,328,400,376,416,-7.0183,-6.6396,-2.6806,-8.6641,-3.0855,-8.4429,-4.2177,8.4317,4.9938,1.927,8.4317,2.5494,8.4392,0.86229,0.68233,-0.11622,0.6111,-1.5821,0.37866,2.6694,-0.17996,6.7858,7.1045,11.72,3.4829,6.3697,8.9303,11.172,6.7858,7.1045,11.72,3.4829,6.3697,8.9303,11.172,-4.0303,-1.5521,2.9543,-3.3817,0.69358,-4.3602,0.71608,264,264,216,304,264,264,216,608,608,600,608,600,608,608,344,344,368,344,344,344,352,-2.516,-0.07175,1.0093,-3.4966,-1.6407,-1.545,0.61226,6.3379,4.7738,4.5585,7.7777,2.6021,7.3137,2.0664,3.0757,1.4972,3.444,1.5546,0.84186,2.9226,0.84186,3.0326,9.1553,12.422,1.4876,5.6108,6.7301,10.461,3.0326,9.1553,12.422,1.4876,5.6108,6.7301,10.461,-7.7968,-0.14828,2.8843,-5.5965,-2.5878,-5.8978,1.7172,208,208,208,312,208,208,208,464,608,608,464,632,464,680,328,344,352,344,352,328,352,-
3.9468,4.4719,2.3945,3.9716,2.6752,3.453,2.1006,2.5448,4.9641,4.1301,4.2193,3.7519,2.6422,2.4771,-0.19486,3.3077,2.4969,1.9866,2.9725,0.47395,0.45413,6.6551,7.451,3.9319,7.1538,4.2341,6.7294,3.2813,6.6551,7.451,3.9319,7.1538,4.7312,6.7294,3.2813,2.16,1.0503,-1.8264,2.1584,-1.0387,3.0633,-1.7026,208,208,280,304,304,208,280,520,576,576,520,576,576,576,384,376,376,384,536,376,376,-16.04,-12.969,-5.3783,-15.892,-5.4805,-14.465,-5.2785,1.4431,-0.71305,2.8011,-0.34801,1.521,1.7546,2.7257,-4.9013,-6.7898,-0.69358,-5.242,-1.8982,-1.925,-0.16792,2.7354,0.11681,4.9354,2.7281,5.9259,3.7551,3.8743,3.7429,1.156,4.9354,2.7281,5.9259,4.748,3.8743,-0.15088,-2.9666,-4.1907,-1.173,-3.9887,1.0246,-2.5675,216,240,208,216,208,216,208,616,488,616,480,560,640,616,520,520,352,352,352,512,352,-17.914,-14.889,-7.6228,-17.419,-6.4536,-14.618,-7.4775,-7.2661,-6.2224,3.1971,-4.4521,2.6224,-4.2738,1.9883,-10.972,-8.9769,-0.30385,-8.3362,-0.40954,-7.7219,-2.6818,7.0877,9.1553,6.6518,8.7325,10.034,6.163,3.0518,7.0877,9.1553,6.6518,8.7325,10.034,6.163,3.0518,-2.9527,-0.67376,-5.8921,-3.2499,-3.4415,-2.6158,-5.542,216,216,248,216,216,216,248,664,520,528,664,528,536,520,424,424,424,424,424,424,424,-
5.679,6.2238,2.2913,6.9442,3.8924,3.9091,1.5994,6.894,10.659,5.9347,7.8767,5.5286,5.913,5.0138,2.5403,5.201,1.3203,3.1103,1.9521,1.7632,0.81224,4.4406,6.8723,4.7882,4.9102,4.7414,4.3503,3.508,4.4406,6.8723,4.7882,4.9102,4.7414,4.3503,3.508,-4.596,-2.7442,-2.4668,-2.8629,-2.8629,-3.6417,-1.1565,264,288,288,264,288,240,288,672,672,672,672,672,680,608,328,328,328,328,328,328,328,-11.321,-10.039,-5.2971,-11.252,-4.2226,-8.7556,-4.9374,9.2869,7.1263,3.4867,7.1451,2.3582,9.7901,3.1435,-3.3268,-4.366,-0.091694,-3.2751,-1.2249,-3.4373,0.065832,6.0541,4.3378,9.5432,3.4373,8.5346,6.6537,8.8543,6.0541,4.3378,9.5432,3.4373,8.5346,6.6537,8.8543,-9.7219,-6.4068,1.3731,-9.0542,1.8104,-6.0518,1.4177,248,240,240,240,232,248,208,600,600,680,608,616,600,672,368,440,440,376,440,384,440,-5.5536,-5.722,-3.676,-7.0052,-2.9725,-5.6973,-3.7652,8.2189,7.5799,7.4411,6.4008,5.4545,9.5962,6.8714,1.0503,1.3822,-0.2378,1.1741,-1.3723,0.68367,1.7785,7.6145,13.044,9.3733,5.6824,10.305,7.4857,10.324,8.5558,13.044,9.3733,6.1184,10.305,7.8969,10.324,-3.6859,-0.019817,-2.1253,-3.8048,-5.0384,-0.77285,-0.31707,264,256,264,264,264,264,264,680,680,656,680,680,680,656,512,472,400,512,400,560,400,-
2.8375,2.4106,0.092477,3.041,0.13409,1.9913,-0.43464,4.3326,4.0027,1.7509,5.1032,1.0234,5.635,1.8449,1.9991,2.6772,0.10789,2.0453,-0.68279,2.5847,0.56257,17.592,12.666,7.9592,17.196,7.3705,17.238,7.352,17.592,12.666,7.9592,17.196,7.3705,17.238,7.352,-2.2118,-1.5058,-1.5906,-3.0256,-1.9574,-1.8665,-0.5672,264,256,256,264,256,264,208,640,640,640,640,640,640,648,496,488,360,488,488,496,488,-5.9162,-5.7313,-3.3824,-5.0562,-4.936,-7.278,-3.7708,9.7286,4.8828,6.2954,9.5899,4.9291,14.822,5.8816,6.6769,2.5478,4.7857,7.2063,2.6865,10.642,3.7107,22.067,12.625,11.712,21.621,11.053,24.012,9.7934,22.067,12.625,11.712,21.621,11.053,24.012,9.7934,-5.4515,-3.7754,-4.9684,-5.6342,-5.0562,-5.2273,-3.8517,208,208,208,208,208,208,216,640,640,640,640,640,640,640,376,376,360,352,360,376,384,-6.2918,-8.645,-6.9408,-6.6534,-5.6031,-7.0745,-5.3802,-0.94624,-5.0285,-2.9329,0.31211,-0.43101,3.2846,-2.3086,-5.3059,-8.8877,-4.2804,-3.6859,-1.9817,-0.31211,-2.8387,14.134,10.929,11.434,14.991,12.415,14.704,9.9034,14.134,10.929,11.434,14.991,12.415,14.704,9.9034,-7.1736,-9.3881,-7.7334,-9.2246,-6.1382,-8.967,-8.9472,208,208,216,208,208,208,208,504,616,568,504,616,472,568,368,376,376,368,368,328,376,-
-1.5022,-1.1066,-1.2343,-1.4833,-1.3966,-1.5732,-0.22068,2.5678,2.4512,1.3966,2.4528,0.034679,1.6851,0.36728,-2.4149,-0.036255,0.14029,-1.6189,-0.76452,-2.2431,-0.78658,17.71,7.0556,4.0496,15.807,3.315,16.17,3.6429,17.71,7.0556,4.0496,15.807,3.315,16.17,3.6429,-11.157,-6.7451,-5.4115,-10.78,-5.3248,-10.366,-3.3528,208,208,208,208,208,208,208,672,672,672,672,664,672,672,400,400,400,400,400,400,488,-7.8046,-7.6245,-4.0106,-7.7997,-2.6283,-9.1991,-3.115,3.631,1.4139,2.5115,4.5801,3.536,0.42345,0.45022,-4.4341,-3.6699,-1.2923,-4.4243,-1.3774,-5.3759,-2.2365,-2.7865,-1.1925,2.0126,-2.8108,2.0807,-4.2442,0.97101,-2.7865,-1.1925,2.0126,-2.8108,2.0807,-4.2442,0.97101,-11.932,-9.2891,-9.6761,-10.9,-8.8194,-13.485,-9.5568,280,304,248,280,248,280,248,496,672,680,528,672,520,680,368,392,384,368,392,328,384,-0.53095,-1.3489,-1.9851,-6.37E-08,-1.5737,-1.655,-1.9659,13.102,9.9876,7.2515,13.652,7.4763,9.4184,4.1184,-1.4733,2.7265,2.2242,1.6455,2.8939,-5.209,-0.79881,6.1944,3.9032,4.3767,6.7301,3.1809,3.6401,2.5734,21.348,9.6814,4.3767,19.411,3.1809,16.235,3.511,1.368,-0.9758,-1.2293,3.0326,-2.3247,-1.3345,-1.8655,312,312,312,312,312,312,312,488,488,488,488,488,488,520,576,568,392,576,384,576,568,-
5.8277,5.9714,4.2209,4.7461,3.5521,6.2637,3.8973,2.7578,2.9543,2.1072,2.8453,2.3351,2.089,1.2138,0.40624,0.49872,-0.76129,0.37817,-0.95945,-0.60936,-1.3905,4.4439,5.9417,5.689,4.3052,5.9252,3.2152,2.6653,4.4439,5.9417,5.689,4.3052,5.9252,3.2152,2.6653,-5.8327,-5.1606,-4.1879,-5.4743,-2.7132,-5.9582,-4.8138,216,208,208,216,208,208,208,632,632,632,632,632,632,632,328,328,328,328,328,328,328,-10.497,-10.633,-5.9345,-9.6597,-5.4579,-8.3331,-4.0278,11.375,8.9712,8.3078,10.631,9.7505,11.065,8.2448,6.7895,4.0278,4.9963,6.8148,4.7592,7.3696,6.1968,9.6471,7.8488,8.5172,8.7896,11.065,9.0771,7.6294,9.6471,7.8488,8.5172,8.7896,11.065,9.0771,7.6294,-4.8198,-3.9446,-5.7252,-3.652,-3.6646,-4.3506,-5.9093,208,208,208,208,208,208,208,520,520,680,520,680,512,680,328,352,352,344,352,328,352,-4.5537,-5.1325,-3.6497,-3.4105,-6.2327,-4.7833,-3.2192,15.029,16.44,15.732,15.426,12.169,13.398,13.867,8.3708,8.5956,9.6719,9.3083,5.4004,7.3185,7.0793,13.896,15.13,12.791,14.938,12.083,10.93,11.351,13.896,15.13,12.791,14.938,12.083,10.93,11.351,-0.42093,-2.0186,-3.2096,-0.67923,-5.8739,-1.7363,-3.8314,208,208,208,208,208,208,208,664,664,664,664,664,664,640,328,328,328,328,352,328,328,-
