7.134567253804522391e-01,6.621213087916643092e-01,7.806069867085373426e-01,7.193069699799302663e-01,4.227137167845690380e-01,4.473324558760775060e-01,5.849449125137189398e-01,5.741256031933259507e-01,6.731564913917045256e-01,5.838825129961392468e-01,6.119898843532366461e-01,1.000000000000000000e+00,4.622733624647201167e-01,4.588356320287504952e-01,3.764432786006278731e-01,6.681855266208153177e-01,5.416674634187100823e-01,5.745020382018389826e-01,4.600387568232947588e-01,5.504767780644279629e-01,7.027455381359194453e-01,5.072161511692608871e-01,6.287380510743287854e-01
6.687678648790390534e-01,6.264441571267000963e-01,6.390880705968904341e-01,5.965928045877019192e-01,6.957110003162677581e-01,7.170488352146169309e-01,5.386162165625590914e-01,4.722087293850181222e-01,7.498243616066453399e-01,6.026141081679239342e-01,5.862085505605660884e-01,4.622733624647201167e-01,1.000000000000000000e+00,5.158826053488146934e-01,7.200566026442493106e-01,5.072055109111214266e-01,4.867302763715332103e-01,5.639781582762808387e-01,6.883778419170956120e-01,6.592506352978863005e-01,6.730408707420159065e-01,7.856607143062016574e-01,6.934504834315291522e-01
5.551469081669218042e-01,5.338080110762887243e-01,6.769453102101373743e-01,5.860742607201683274e-01,7.310439472969832986e-01,7.450892527626039596e-01,3.799829705733884788e-01,3.765861816955377028e-01,6.255972288464349829e-01,7.097953469853665043e-01,7.013902709213745146e-01,4.588356320287504952e-01,5.158826053488146934e-01,1.000000000000000000e+00,6.309212382152311616e-01,4.599060908873222608e-01,6.932109844296163725e-01,6.941945542863758867e-01,7.536770883469345872e-01,7.433912208258045551e-01,6.281317512083626209e-01,6.256618204736916766e-01,5.924027211626340383e-01
5.743814288027626613e-01,5.487771254302693524e-01,5.559669033848644304e-01,5.335203603009847084e-01,6.910619140371065949e-01,8.334724679389542423e-01,4.834188235331952077e-01,5.068152096709297449e-01,6.694370562747832265e-01,5.492727749068053722e-01,5.691607053351509515e-01,3.764432786006278731e-01,7.200566026442493106e-01,6.309212382152311616e-01,1.000000000000000000e+00,4.746505605777947556e-01,5.321582162969398233e-01,6.196011523337567883e-01,8.297006793196561869e-01,6.277428608158295287e-01,5.801204857781236957e-01,6.619735062826075378e-01,5.739159039803610751e-01
6.498329675721782328e-01,5.632419624208011566e-01,5.460694230331610832e-01,6.370414292097216213e-01,4.641885662824801195e-01,4.486108048386459046e-01,7.118892517381885110e-01,7.944610957594941958e-01,5.968706851695765314e-01,5.096303627375683432e-01,6.954785184314998814e-01,6.681855266208153177e-01,5.072055109111214266e-01,4.599060908873222608e-01,4.746505605777947556e-01,1.000000000000000000e+00,5.868517671529719371e-01,6.221369654211348355e-01,5.402363819469484518e-01,5.418738077178475443e-01,6.103865188512322959e-01,5.834455556782719432e-01,8.077957642236484048e-01
7.984297888481626249e-01,7.013177428294622429e-01,6.536988618250975103e-01,3.838021225850646867e-01,7.590788730106956539e-01,6.982622125864330620e-01,5.253560908885174241e-01,4.824569903400043880e-01,7.291462042979228730e-01,7.904829115050451271e-01,6.960797105867544410e-01,5.416674634187100823e-01,4.867302763715332103e-01,6.932109844296163725e-01,5.321582162969398233e-01,5.868517671529719371e-01,1.000000000000000000e+00,7.984024228019879210e-01,6.944120997009683993e-01,7.621694723704300900e-01,7.415187357627296416e-01,7.261603853081587401e-01,7.583613852439330394e-01
8.520433038666647141e-01,8.269013576093632301e-01,7.272480744105382922e-01,5.215724372506731488e-01,7.318969123172768265e-01,7.445543973882767785e-01,5.853354818530345227e-01,4.427683686185134859e-01,7.257317585504385882e-01,7.335949196326314592e-01,7.331244356607869994e-01,5.745020382018389826e-01,5.639781582762808387e-01,6.941945542863758867e-01,6.196011523337567883e-01,6.221369654211348355e-01,7.984024228019879210e-01,1.000000000000000000e+00,7.983672389292520988e-01,8.473282842138658566e-01,8.070996382867243746e-01,6.540837552914721131e-01,6.995919527327777443e-01
6.608973683439789415e-01,6.339365519185388154e-01,6.380195113632073367e-01,4.973293207015661022e-01,7.617090953153575761e-01,8.243050562812133109e-01,5.584049986657013687e-01,4.015712726221680740e-01,7.733806428409824019e-01,6.776167633937103529e-01,6.349416366994488081e-01,4.600387568232947588e-01,6.883778419170956120e-01,7.536770883469345872e-01,8.297006793196561869e-01,5.402363819469484518e-01,6.944120997009683993e-01,7.983672389292520988e-01,1.000000000000000000e+00,8.027161982870464341e-01,6.926456123864795922e-01,6.381446896258820001e-01,6.262654516605142829e-01
7.537721871889234704e-01,7.689295771005570934e-01,7.578920495237003729e-01,4.505022500800572316e-01,8.273791058736639226e-01,8.025744048368312900e-01,4.968811119017949030e-01,4.063841958880761163e-01,8.314756901569534397e-01,7.617116698978315670e-01,6.679442643885123987e-01,5.504767780644279629e-01,6.592506352978863005e-01,7.433912208258045551e-01,6.277428608158295287e-01,5.418738077178475443e-01,7.621694723704300900e-01,8.473282842138658566e-01,8.027161982870464341e-01,1.000000000000000000e+00,8.448171706259782754e-01,7.614269326147885542e-01,7.239215040768681719e-01
8.728013529478548804e-01,9.274138963432175808e-01,9.116247826709905633e-01,5.663625028662941929e-01,6.788979732745542561e-01,7.377017364516033071e-01,5.902909983136113148e-01,5.170962533097557268e-01,7.954318522843057959e-01,6.658006167911273421e-01,7.299084883498768717e-01,7.027455381359194453e-01,6.730408707420159065e-01,6.281317512083626209e-01,5.801204857781236957e-01,6.103865188512322959e-01,7.415187357627296416e-01,8.070996382867243746e-01,6.926456123864795922e-01,8.448171706259782754e-01,1.000000000000000000e+00,7.334030301826099940e-01,7.746422459710474717e-01
7.542705120783267381e-01,6.921495687607877034e-01,6.670502087093401755e-01,5.115736359279358103e-01,8.772399848925980237e-01,7.315963925378198285e-01,5.568709956902794245e-01,5.444657240174498591e-01,8.407667631245231421e-01,8.174254279559164393e-01,6.935233201864958730e-01,5.072161511692608871e-01,7.856607143062016574e-01,6.256618204736916766e-01,6.619735062826075378e-01,5.834455556782719432e-01,7.261603853081587401e-01,6.540837552914721131e-01,6.381446896258820001e-01,7.614269326147885542e-01,7.334030301826099940e-01,1.000000000000000000e+00,7.519617723018816591e-01
7.897055025393689975e-01,7.531410961865144804e-01,7.127711930862933309e-01,5.629356928839150953e-01,6.380450769803189814e-01,6.669883520328918625e-01,6.954801545324151846e-01,6.557016261226137344e-01,7.198317070586895960e-01,6.384610548756769477e-01,7.652171967040354295e-01,6.287380510743287854e-01,6.934504834315291522e-01,5.924027211626340383e-01,5.739159039803610751e-01,8.077957642236484048e-01,7.583613852439330394e-01,6.995919527327777443e-01,6.262654516605142829e-01,7.239215040768681719e-01,7.746422459710474717e-01,7.519617723018816591e-01,1.000000000000000000e+00
