col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col 190
1.885,1.5221,0.55248,1.3633,1.1154,2.9195,1.1556,0.96172,3.0773,2.7488,0.36613,2.3978,1.1254,3.0113,-0.72446,0.50798,0.24114,-1.6946,0.62835,-0.56073,0.91975,5.3251,5.0625,3.2189,4.0791,3.7217,4.1032,3.5446,5.3251,5.0625,3.2189,4.0791,3.7217,4.1032,3.5446,-0.68438,-1.7824,-1.1506,-1.693,-1.2366,-0.87516,-0.97758,208,264,280,208,208,264,280,680,680,544,680,552,680,680,352,344,344,360,352,472,336,-5.6215,-5.8534,-3.4638,-5.7615,-2.6888,-3.7763,-1.7595,5.7976,3.3685,4.0962,4.523,2.7905,9.6986,3.6615,-4.6477,-6.5969,-2.1349,-4.0719,-3.2353,0.34357,-1.4904,8.3445,6.7337,9.14,5.2276,6.9825,10.434,7.9478,8.3445,6.7337,9.14,5.2276,6.9825,10.434,7.9478,-6.537,-6.092,-0.25944,-4.6379,-0.55809,-1.8592,0.65966,248,240,248,248,240,240,248,528,488,568,528,560,576,568,368,368,368,368,376,328,376,-4.38,-4.8588,-1.6051,-3.4818,-1.9402,-1.609,-0.78707,2.0047,4.8063,2.4139,2.3743,1.4902,1.2366,1.6348,-3.4877,-2.8868,-0.84403,-3.1556,-1.0067,-1.3765,-0.65585,0.89494,3.4342,4.281,1.1933,3.1735,-0.10933,3.3444,0.89494,3.9478,5.5144,1.1933,4.3358,-0.10933,4.0193,-2.8354,0.98601,1.4467,-3.1519,1.9476,-2.7374,0.61884,312,312,312,312,312,312,312,464,464,648,624,640,624,640,496,512,520,496,512,480,520,-
2.4033,2.3913,1.7257,2.4718,1.2341,2.4805,1.1031,2.0512,2.3898,1.1381,3.3801,1.6278,1.7899,0.81228,0.97284,1.5784,0.82782,2.5941,1.2684,0.93372,0.029206,2.2884,2.6374,2.3955,3.0848,2.5243,1.0993,2.0369,2.2884,2.6374,2.3955,3.8351,2.5243,1.0993,2.0369,-1.3824,-0.51281,-0.46835,-0.11909,-0.10239,-3.5514,-1.4281,208,208,216,208,208,288,216,496,496,648,488,680,496,648,360,328,328,576,328,328,328,-4.185,-2.6697,-1.5726,-4.652,-1.1129,-2.9942,-0.92998,3.1197,5.367,5.1389,0.71957,3.4264,4.1217,5.4893,0.33656,-1.861,-0.43338,-0.54363,-2.1164,1.6396,0.020374,15.533,12.306,14.179,15.624,13.16,13.141,10.991,15.533,12.306,14.179,15.624,13.16,13.141,10.991,10.289,5.1752,3.0581,12.121,3.8573,7.4715,2.2103,232,232,232,224,232,232,232,544,536,664,544,664,544,664,408,408,408,440,408,400,408,-4.4235,-3.6051,-2.0335,-3.6476,-0.99886,-4.7952,-2.5853,1.8727,2.8066,2.3168,2.8643,2.0452,2.1368,1.6417,0.55872,-0.81539,0.421,1.1959,0.87381,0.74964,-0.86287,8.9125,8.8138,9.9886,10.185,9.5744,7.0612,7.8801,8.9125,8.8138,9.9886,10.185,9.5744,7.0612,7.8801,-2.0769,0.99177,1.0337,-2.3029,0.96629,-3.7355,1.3951,208,272,264,208,264,264,264,648,672,672,640,672,664,680,384,480,472,392,472,400,472,-
1.2638,0.22516,-0.32254,0.80438,-0.65011,1.9513,-0.19536,0.70421,1.0401,-0.20904,0.03356,-0.13938,1.3665,-0.083443,-0.069765,0.66022,-0.611,-0.33845,-0.40262,0.52786,-0.40186,4.5347,4.1139,3.6939,4.6695,3.4515,4.8722,3.6714,4.5347,4.1139,3.6939,4.6695,3.4515,4.8722,3.6714,2.3767,1.7873,0.60907,2.8568,0.70238,2.7442,0.59122,208,208,208,232,232,208,224,624,680,680,664,680,616,680,456,464,464,456,464,456,464,-6.5524,-5.8152,-2.9334,-5.7636,-2.6945,-5.8307,-2.8956,0.2787,-0.13044,0.66538,1.1513,0.45929,0.51881,-0.39614,-3.074,-4.9122,-2.7737,-2.8349,-3.2311,-2.3811,-2.4272,5.2908,6.1982,7.6771,4.2109,7.0915,5.4131,6.9427,5.2908,6.1982,7.6771,4.2109,7.0915,5.4131,6.9427,-3.6656,0.37731,1.783,-2.95,1.6606,-4.0353,1.7527,232,240,256,232,256,224,256,560,560,680,480,680,568,568,328,360,360,328,360,336,360,-4.0333,-3.9834,-2.2109,-3.1866,-1.4028,-4.3157,-2.2838,1.2225,-0.60023,-0.6195,1.9574,-0.21603,1.6452,-1.0123,-0.21479,-1.0819,-1.2476,1.5182,-1.187,-0.35462,-1.4862,7.168,8.2082,7.7459,6.7586,6.3653,5.8761,6.8329,7.168,8.2082,7.7459,6.7586,6.3653,5.8761,6.8329,-0.64249,0.20124,1.099,-1.1637,0.46985,-0.56655,0.73709,216,256,280,224,280,216,216,664,664,672,672,680,664,672,440,440,448,440,440,440,440,-
1.0305,2.4709,1.6807,1.774,1.5016,1.7289,1.5088,5.1995,9.6977,8.7131,5.6159,8.2158,5.3958,6.7001,4.2044,6.4454,5.512,2.8958,5.6661,3.6197,4.357,16.149,7.2054,5.1818,21.606,5.5651,13.891,4.3087,16.149,7.2054,5.1818,21.606,5.5651,13.891,4.3087,-5.3158,-2.6344,-1.4539,-5.8554,-0.72539,-4.4726,-1.2037,208,312,312,208,312,224,312,568,568,640,568,608,568,608,384,384,328,384,328,384,328,-8.6294,-9.3677,-6.9928,-8.0397,-6.5642,-9.3984,-5.9501,6.083,2.3609,1.735,4.3768,-1.1826,6.2737,3.1514,2.3376,-2.6923,-2.9021,2.047,-4.5741,1.3139,-0.67888,6.8841,5.5146,10.095,4.4306,8.1199,7.4797,11.211,6.8841,5.5146,10.095,4.4306,8.1199,7.4797,11.211,-3.463,-2.3611,-1.0959,-8.3992,-1.6582,-1.8341,-1.7377,216,216,216,216,216,216,216,664,672,672,672,680,672,672,328,328,328,368,328,328,328,-6.3808,-10.856,-9.0293,-5.4519,-8.3461,-7.1443,-8.8095,9.8827,13.13,11.328,10.455,7.9925,9.5691,11.121,2.2383,5.3022,3.1103,0.62912,0.95166,0.69128,3.4538,5.0951,7.1992,12.142,5.443,11.217,3.9342,11.424,8.5405,7.1992,12.142,10.527,11.217,7.7771,11.424,-3.7377,-1.3899,-1.4486,-5.7856,-2.1001,-3.9726,-3.1071,288,208,208,296,208,288,208,680,680,680,680,680,680,680,576,328,328,568,328,576,328,-
6.8666,7.0333,6.3289,6.7914,5.6926,6.6659,6.4726,8.7735,9.1674,7.1445,7.3539,6.2718,7.1018,5.4223,-5.0783,-3.7896,-2.1145,-3.2617,-1.4887,-4.2943,-1.3839,1.8377,0.6508,1.0958,2.386,1.429,1.5608,1.4895,1.8377,0.6508,1.0958,2.386,1.429,1.5608,1.9072,-1.4,-1.1556,-0.97273,-0.95538,-0.75087,-1.1556,-0.89308,256,248,240,256,240,248,248,568,608,608,608,608,568,576,464,328,496,464,496,464,528,-7.923,-8.159,-6.0634,-7.1857,-5.561,-5.5449,-2.6148,4.3748,4.4339,3.5963,2.812,3.0671,3.0984,2.2075,-4.4248,-4.6457,-3.1579,-1.7379,-2.6757,-3.275,-3.5429,9.7822,7.0417,6.8549,7.7755,6.187,9.0859,6.49,9.7822,7.0417,6.8549,7.7755,6.187,9.0859,6.49,-3.4564,-1.599,-2.2777,-2.9763,-2.4033,-1.0101,-1.4344,232,232,232,232,232,224,224,672,672,672,640,672,672,680,328,328,328,328,328,328,328,-5.535,-6.8239,-5.2777,-4.2011,-3.9688,-4.0967,-4.2023,6.6939,7.6573,7.3637,5.2426,6.099,4.7446,6.2671,-6.4987,-4.0204,-0.94099,-3.5549,0.046631,-4.6516,-1.1834,4.292,2.1598,2.0195,5.6515,2.5472,4.5402,2.8211,5.4126,3.4484,2.0195,6.0055,2.5472,5.1243,3.3467,-3.4323,-1.6403,-2.9998,-2.4635,-2.7131,-2.4613,-0.87681,248,248,248,248,248,248,248,672,672,496,672,496,672,496,560,560,328,560,352,560,560,-
0.64733,1.073,0.17712,0.92152,0.50414,2.6916,0.0071687,4.0685,4.6102,2.7193,4.5692,3.2558,4.0944,2.4984,2.7224,3.1042,1.4001,2.7362,1.9323,1.8098,1.0787,7.1344,6.95,4.8142,7.0463,5.304,7.7845,4.7872,7.1344,6.95,4.8142,7.0463,5.304,7.7845,4.7872,2.0614,0.947,0.032738,1.9831,-1.0359,3.5126,0.3851,232,232,232,288,232,224,224,664,664,656,664,664,664,576,424,424,424,424,424,432,424,-8.4872,-6.7915,-3.2149,-7.8459,-2.7748,-10.225,-2.8974,-2.7759,-3.1754,-1.3638,-1.6634,-0.65817,-2.4613,-0.88599,-5.2059,-7.5377,-3.5689,-4.1484,-3.7649,-4.5397,-3.5216,6.6544,3.4472,5.5122,4.6601,4.0893,10.136,5.6624,6.6544,3.4472,5.5122,4.6601,4.0893,10.136,5.6624,-6.3467,-5.0887,-1.7154,-6.7266,-2.5069,-6.1014,-2.2995,224,224,216,224,224,216,216,576,472,464,584,680,576,552,336,392,400,352,400,336,408,-6.423,-8.5741,-6.7884,-5.701,-6.7592,-5.3276,-6.1315,8.4233,6.7211,3.5934,6.8674,3.8891,7.9782,2.6076,-1.0094,-2.1421,-1.404,-0.88611,-1.7654,-0.62587,-1.7328,-0.1479,-0.050399,0.64389,-0.42616,-0.17016,-0.4251,0.96854,1.8197,1.9391,1.4981,0.73833,1.5492,0.46561,1.4467,-6.2149,-6.2379,-5.0362,-6.683,-4.9121,-5.8788,-4.7663,312,312,312,312,312,312,312,472,472,472,472,480,472,472,576,576,568,576,576,576,568,-
1.9107,1.6747,0.46761,1.7636,0.12675,2.3912,0.87083,7.5825,7.5985,4.2427,6.0779,3.2521,7.9356,4.0273,5.7607,5.8829,3.1188,4.6455,2.4991,5.9186,2.9388,8.9229,7.9495,4.9462,7.2556,3.8622,8.356,4.5397,8.9229,7.9495,4.9462,7.2556,3.8622,8.356,4.5397,0.4598,-0.067714,-0.75111,-0.12748,-0.87115,0.79883,-0.18369,208,208,208,208,208,208,208,600,600,600,600,600,600,600,336,336,336,336,336,336,328,-7.5172,-6.3116,-3.3242,-7.8349,-2.661,-7.0343,-3.1975,1.677,1.0671,0.82021,2.0139,0.78496,2.4154,0.99315,-0.15065,-0.29572,-0.15081,-0.56083,-0.20066,0.34926,0.019704,12.482,7.5892,6.1328,14.494,5.6522,10.926,5.6389,12.482,7.5892,6.1328,14.494,5.6522,10.926,5.6389,-5.5387,-2.1696,-1.2192,-5.1896,-1.4004,-6.7228,-1.5451,208,216,216,208,208,216,216,632,632,632,632,648,632,640,400,400,400,400,408,400,400,-8.4873,-8.1076,-4.8133,-7.5251,-3.7418,-7.7898,-4.9073,2.3788,1.6061,1.3364,3.5793,1.6006,3.1581,0.97216,1.3047,1.2824,0.88118,1.1002,0.42682,1.7745,0.84767,9.6525,9.1963,6.6183,9.3627,5.7834,7.3374,5.1906,9.6525,9.1963,6.6183,9.3627,5.7834,7.3374,5.1906,1.1802,2.6482,2.2079,0.29281,0.88565,1.3975,1.7155,208,208,208,208,208,208,216,576,680,680,568,680,600,680,424,424,424,424,424,424,424,-
6.1298,4.252,1.2004,5.3437,0.83058,5.5207,1.8073,8.7138,9.2133,5.3678,5.8292,4.5582,7.3018,4.7159,5.786,6.0641,1.8527,4.0053,0.7686,5.7863,2.3533,3.4499,5.9284,5.7323,2.9575,4.8386,3.8812,5.0332,3.4499,5.9284,5.7323,3.9447,4.8386,3.8812,5.0332,-2.1209,-0.98529,-2.4446,-0.63289,-2.4765,-1.2558,-2.0458,272,272,272,272,272,272,272,608,608,616,472,520,608,504,352,328,328,544,328,328,328,-10.107,-8.6521,-4.1472,-7.1868,-3.7896,-9.409,-4.5784,-4.7795,-7.2179,1.8647,-1.8427,-0.47447,-1.8219,3.4601,-13.015,-10.434,0.3623,-9.0042,-2.1014,-7.1495,1.8825,2.4408,6.4656,7.3005,2.173,6.0805,3.2354,6.6106,2.4408,6.4656,7.3005,2.173,6.0805,3.2354,6.6106,-7.9112,-4.0416,-0.82737,-6.8012,-1.1093,-7.3541,-1.8299,216,216,248,216,216,216,272,480,480,480,480,480,480,488,368,368,336,368,336,368,336,-5.1364,-5.7316,-4.1051,-3.8273,-5.7822,-3.7323,-3.0449,9.0382,3.858,6.3716,9.7961,3.3147,8.1207,4.6502,-7.1113,-5.7243,2.3051,-3.59,1.3581,-2.8124,2.4563,12.013,15.915,12.198,12.877,11.619,9.7561,9.9287,12.013,15.915,12.384,13.147,11.619,9.7561,9.9287,4.7745,6.4827,0.93251,4.8096,0.93098,1.5389,0.42298,280,280,280,280,208,280,208,680,680,680,680,680,608,680,496,496,504,504,424,496,376,-
2.4528,2.1796,0.97039,2.3596,1.3518,2.0046,0.873,-0.43039,0.10778,-1.0388,-0.36404,-1.0258,-0.70705,-0.21435,-0.81373,-0.59028,-1.3714,-0.88907,-1.2928,-1.3141,-0.61559,6.1713,6.0353,3.2838,5.4844,2.9001,4.3658,2.6808,6.1713,6.0353,3.2838,5.4844,2.9001,4.3658,2.6808,2.1888,1.9901,0.67506,2.2701,1.577,1.3528,0.82975,232,240,240,240,240,240,240,504,504,632,496,496,504,648,400,400,416,400,464,392,416,-7.2343,-7.5161,-3.4786,-7.4534,-3.4075,-7.2502,-3.0866,-0.97695,-2.3382,-1.4457,-1.4331,-1.579,-2.5792,-1.3287,-8.3794,-11.413,-7.0272,-7.688,-6.2399,-8.9854,-5.9517,-0.19762,-3.2185,-1.1431,-0.63614,-1.6799,0.51793,-1.0184,-0.19762,-3.2185,-1.1431,-0.63614,-1.1275,0.51793,-1.0184,-4.919,-5.7734,-3.6627,-3.8493,-3.0721,-5.1745,-4.4813,296,288,296,296,304,288,288,552,520,536,464,496,552,552,384,392,432,392,576,384,392,-6.4925,-6.4091,-3.6009,-6.2762,-3.6735,-6.0848,-3.0908,-2.3879,-0.97778,-0.029831,-1.286,0.64447,-3.1789,-0.86419,-3.4407,-2.3223,-1.7407,-3.0395,-1.4683,-4.0539,-1.7143,4.2527,5.0439,2.7943,3.5798,2.2842,4.0095,1.8426,4.2527,5.0439,2.7943,4.4441,2.2842,4.0095,1.8426,1.1725,1.1456,-1.2996,1.4563,0.18564,-0.47925,-2.511,256,256,288,304,288,248,256,480,544,544,488,520,480,536,392,368,392,576,424,368,360,-
0.79639,1.3736,0.82077,0.77581,1.3421,1.5561,0.46874,10.268,10.891,5.3233,8.6255,4.2568,10.215,4.0672,3.6425,4.9068,2.4446,1.7909,0.64362,3.7626,2.1741,2.9114,5.3409,3.6033,1.2801,2.5024,3.9698,3.8436,2.9114,5.3409,3.6033,1.2801,2.5024,3.9698,3.8436,-1.9371,-0.97149,-1.3089,-1.9202,-1.1205,-1.8285,-1.0343,304,296,296,304,208,304,296,648,648,680,648,616,648,680,328,344,344,328,344,344,344,-6.7753,-5.0091,-1.3932,-5.4835,-1.7927,-7.4882,-0.3356,5.0825,7.9346,5.9253,4.1692,4.4974,6.8378,6.0262,-0.22698,-1.0772,0.23315,1.0074,1.4552,0.23685,1.0803,-0.48528,0.11387,0.55841,0.76348,0.66596,1.5857,2.587,0.40442,2.2712,3.7585,0.76348,3.9999,1.5857,2.8692,-1.8437,-1.1968,-1.5989,-2.5274,-1.0895,-2.1739,0.97024,312,312,312,312,280,312,280,536,472,472,504,472,536,536,520,576,576,328,576,456,576,-6.1271,-4.3742,-2.951,-5.524,-2.7522,-6.6636,-2.6537,3.1888,5.3469,3.7877,4.0729,3.8551,2.9261,1.4931,1.2724,0.82405,-0.0087139,1.0431,0.50764,1.0352,-1.5769,2.7398,1.9046,2.9445,2.9523,2.3438,4.4191,2.0663,2.7398,1.9046,2.9445,2.9523,2.3438,4.4191,2.0663,-1.7575,-0.30393,-0.24599,-1.3516,-0.65684,-1.0894,-0.9709,208,312,312,208,272,216,312,504,560,568,512,568,520,512,328,352,440,328,448,336,448,-
4.7358,7.2679,4.3648,4.3083,3.8191,4.9185,4.3721,11.583,12.868,7.8271,11.097,6.585,11.427,7.2305,0.39215,1.8131,2.1468,1.8339,2.4935,-0.93282,1.8752,0.74665,1.1167,1.8511,2.1744,2.3478,-0.31771,1.9817,1.2609,2.4282,2.7927,2.1744,2.8116,0.77241,1.9817,-1.9198,-0.76924,0.90114,-1.4813,0.48006,-2.4237,0.36896,304,312,296,312,304,304,296,464,488,632,464,632,464,624,560,560,560,328,576,528,384,-3.7411,-2.1728,-0.65192,-5.522,-1.0239,-3.977,-1.1536,13.106,10.981,4.2414,10.925,3.2643,11.514,2.3072,1.9295,2.5531,1.1442,1.4018,0.55216,2.9444,0.51104,7.691,6.5759,7.9772,8.3974,7.2919,8.5481,7.796,7.691,6.5759,7.9772,8.3974,7.2919,8.5481,7.796,-0.94525,0.55849,1.6728,-2.0398,1.8174,0.95458,1.2501,240,240,296,240,240,240,296,600,464,608,600,600,560,464,344,408,408,376,408,344,408,-2.1319,-2.0833,-3.566,-3.533,-2.8468,-1.2783,-2.5087,13.909,8.0466,1.8012,11.758,1.336,14.895,0.60351,5.9528,3.5756,1.0294,6.0705,-0.18989,7.3257,-1.1678,6.3013,5.098,6.7275,6.9917,5.6113,7.1976,6.9809,6.3013,5.098,6.7275,6.9917,5.6113,7.1976,6.9809,-1.0542,0.5559,0.52435,-1.7154,0.77401,-0.34639,0.39722,304,296,232,312,232,296,232,592,592,464,592,592,600,464,344,416,416,408,408,344,416,-
4.5014,3.1433,0.488,4.7625,0.59467,4.9039,1.3002,2.6449,4.0579,2.4736,3.5559,3.2674,2.9845,2.2776,-2.5554,-2.0118,-1.7331,-2.3201,-1.4361,-1.7061,-0.011187,3.4368,2.4207,1.7461,3.0737,2.2383,3.0909,1.7954,3.4368,2.4207,1.7461,3.0737,2.2383,3.0909,1.7954,-0.61819,-1.8392,-2.225,-0.72007,-2.7829,-0.20277,-2.2597,296,312,312,296,312,296,312,560,560,680,520,544,560,560,488,488,368,488,376,480,344,-13.983,-14.472,-7.0926,-12.575,-5.3049,-11.81,-6.2072,9.9038,9.2507,12.744,8.9703,12.825,8.9357,11.063,1.1745,0.17963,4.7528,2.0716,5.3366,2.7356,4.6028,12.423,12.572,14.252,10.033,15.195,8.7895,11.43,12.423,12.572,14.252,10.033,15.195,8.7895,11.43,-11.971,-11.916,-3.7832,-11.689,-3.3456,-10.772,-3.4304,224,216,232,224,232,224,232,576,576,576,576,584,576,576,328,328,344,328,352,328,344,-13.922,-16.735,-10.37,-13.039,-9.4576,-11.434,-9.6904,13.533,15.271,14.067,12.953,12.325,13.85,10.768,7.5118,8.6016,10.483,8.0194,7.3683,7.6868,5.6808,8.0367,10.641,15.555,7.9182,12.752,6.3597,10.495,8.0367,10.641,15.555,7.9182,12.752,6.3597,10.495,-7.8032,-5.7949,-2.6467,-7.4643,-5.9522,-6.9871,-2.7621,208,304,296,304,280,304,272,552,544,680,560,632,552,680,344,352,352,344,352,344,352,-
3.359,2.9271,1.5857,3.1964,1.4448,4.107,1.1146,3.4389,2.2954,1.1892,2.8602,0.49193,5.0448,1.4056,1.7185,1.05,0.48954,0.98449,0.050146,2.8691,0.49343,9.9419,4.7878,3.1945,10.87,2.8667,9.6812,2.9873,10.242,4.9943,3.3317,11.025,3.2074,9.7476,3.1803,3.2896,0.76498,0.53176,3.8282,0.39543,4.0029,0.87792,208,208,208,208,208,208,208,680,672,672,672,672,680,672,504,568,504,568,568,504,504,-6.9415,-5.5522,-3.1893,-6.8863,-3.0662,-6.5595,-2.2773,-0.84051,-2.6568,-1.4944,-1.4209,-2.6122,0.96646,0.027906,-1.6173,-2.9242,-2.019,-3.1536,-3.6109,-0.72588,-0.48156,2.0347,0.95735,3.1917,1.6611,2.601,2.1065,2.9813,8.5165,4.564,3.1917,9.3031,3.1332,8.2982,2.9813,0.090145,-0.28353,0.96971,-0.36416,0.85321,-0.0096004,0.53737,248,240,216,240,216,248,240,464,464,488,472,496,464,496,576,576,440,576,544,576,432,-2.8748,-3.0396,-1.0255,-3.1466,-1.0915,-2.4017,-0.974,-4.3159,-2.0339,-0.39738,-4.7226,-1.0144,-3.1068,0.4594,-5.7994,-3.1899,-1.8732,-6.6646,-2.6828,-4.8446,-0.63491,-2.4085,-0.42323,1.3327,-0.88475,2.0952,-2.3208,1.311,0.92067,0.60173,1.3327,3.4463,2.0952,-1.2033,1.311,-3.1291,-0.77773,0.85107,-2.1332,1.101,-4.4901,0.6328,216,208,208,208,208,304,208,464,464,536,464,536,464,536,576,576,480,576,488,576,360,+
1.2389,0.83793,0.48433,1.5057,1.044,1.0827,0.28055,6.6629,8.4408,6.2714,4.1537,2.9362,6.1124,5.265,3.6034,5.149,3.455,2.1057,0.27095,3.6981,3.1546,3.9166,3.726,4.4058,4.2395,4.1098,3.2882,3.7033,3.9166,3.726,4.4058,4.2395,4.1098,3.2882,3.7033,-1.6008,-2.6019,-1.04,-0.64521,-0.6876,-1.8724,-0.93049,208,208,208,208,208,208,208,520,520,488,520,520,520,488,328,328,328,336,368,328,328,-6.7859,-5.6672,-3.9871,-6.5267,-3.5273,-6.0847,-2.7049,5.0273,5.6457,5.1161,2.9407,1.5334,5.617,6.0664,3.541,3.6343,3.0701,1.6972,-0.086618,3.6478,3.8073,4.2569,1.7344,7.4025,3.3321,6.1878,5.9341,8.4816,4.2569,1.7344,7.4025,3.3321,6.1878,5.9341,8.4816,-4.2147,-5.4244,-0.74216,-5.4665,-0.96846,-3.8801,-0.079187,208,312,240,240,240,208,240,656,656,656,656,656,656,648,376,344,432,376,456,344,456,-8.1366,-6.104,-2.9533,-8.773,-3.449,-6.8506,-2.6545,6.2304,8.5702,6.2515,3.2012,2.0352,6.8129,5.0889,-2.1173,3.3584,2.6944,-5.0772,-0.32298,-0.023812,2.8991,4.2785,6.3309,9.9523,3.8205,8.7976,4.0386,8.2149,4.2785,6.3309,9.9523,3.8205,8.7976,4.0386,8.2149,-3.4203,-4.3552,-1.6504,-2.2781,-2.6861,-2.7635,-1.5992,208,208,208,208,224,208,208,488,488,624,488,600,488,600,344,352,344,344,344,344,344,+
0.80482,-0.301,0.39939,1.0535,-0.39502,1.7201,0.11946,7.5745,7.6623,6.711,5.6973,4.2229,6.501,5.2568,4.6357,1.6362,1.5317,3.623,0.55341,4.5009,0.88724,8.9552,3.754,3.6818,10.348,2.6954,7.9027,2.776,8.9552,3.754,3.6818,10.348,2.6954,7.9027,2.776,0.44997,0.97164,-0.14902,-0.48525,-0.083719,-0.17836,-0.31765,208,312,312,208,312,288,312,680,512,680,680,640,680,680,464,464,464,464,472,456,464,-9.7207,-15.14,-8.9559,-8.7142,-6.7382,-9.4925,-6.7685,8.7166,4.2183,-1.0228,7.3769,-0.48157,10.624,1.2938,-1.0414,-7.4601,-6.6862,-0.07553,-5.6452,-0.066966,-3.2647,9.3958,1.975,0.96947,6.7168,1.769,10.552,2.1141,13.28,8.5975,4.4709,19.306,5.0288,14.845,4.1973,0.81455,-0.97634,-0.90559,2.9571,-0.58441,3.5755,0.21278,264,264,272,256,272,256,272,480,472,472,464,464,464,520,576,576,576,576,576,576,576,-5.869,-17.33,-7.3976,-6.5408,-7.4475,-8.4081,-7.8371,11.882,6.6771,2.0303,9.5981,1.1195,11.199,2.691,6.4911,-1.1006,-0.67707,5.6519,-2.7837,5.7457,-1.1644,12.647,4.6059,3.9293,13.09,3.3198,10.39,2.9589,25.62,15.172,11.745,27.77,10.968,22.143,9.005,6.8499,-1.0432,0.68139,7.3691,-0.19596,6.5062,-0.67645,208,208,208,208,208,208,208,464,464,464,464,464,464,472,576,568,560,576,560,576,568,+
4.3845,5.0409,3.0508,4.7718,2.9172,4.3036,2.7645,9.5236,10.524,6.2231,9.1711,5.2886,8.219,5.4992,2.7843,0.93394,-0.12977,3.0692,-0.13621,1.6597,0.26427,7.0234,1.9297,1.4324,6.5124,1.5862,7.7798,1.8182,10.272,3.3978,1.6422,9.5526,1.5862,10.66,2.1848,5.32E-05,-0.77359,-0.37252,-0.10638,-0.57878,0.077722,-0.39958,272,312,304,272,304,264,272,680,464,472,680,680,680,680,536,552,544,536,384,536,544,-7.5232,-6.0081,-1.9821,-7.0529,-1.6198,-6.0818,-1.5275,6.6585,8.4048,4.6246,6.0326,3.9425,5.5378,4.1137,-3.34,-2.4178,-2.2378,-3.9685,-2.2345,-2.9593,-0.891,-1.8331,-1.0224,-0.81528,-2.7364,-0.93434,-1.3436,0.40641,-1.8331,-1.0224,-0.81528,-2.7364,-0.93434,-1.3436,0.40641,-7.0962,-5.8394,-2.896,-6.5579,-3.5237,-5.4725,-2.4278,312,304,288,312,304,304,264,552,544,496,520,536,552,496,360,360,328,360,328,368,328,-7.2643,-6.1015,-2.2786,-6.2555,-2.1428,-6.2186,-2.2587,7.8749,5.7516,0.31879,8.6732,0.42587,6.8207,0.051691,2.9002,3.2594,-2.9387,4.2678,-2.8411,0.95157,-1.6512,-0.57246,0.73864,-0.55178,0.69466,0.67939,-2.2293,-0.69929,5.7989,2.628,2.6961,6.7408,2.2005,5.2422,1.4484,-4.6048,-5.054,-3.7375,-3.0602,-2.9033,-5.3098,-3.3684,256,224,216,312,224,312,224,464,488,488,488,488,488,488,576,576,576,576,576,576,576,+
