instance code,patient num,instance num,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,class
AD50not_22,27,27,7.344086022,7.344086022,7.172043011,6.322580645,6.483870968,6.483870968,7.172043011,7.172043011,6.322580645,6.483870968,6.483870968,7.172043011,6.322580645,6.322580645,6.483870968,7.580645161,6.129032258,7.161290323,7.279569892,7.279569892,7.365591398,7.161290323,7.161290323,7.279569892,8.580645161,6.709677419,7.612903226,7.247311828,7.23655914,7.23655914,7.344086022,6.483870968,7.172043011,7.172043011,7.344086022,6.483870968,7.172043011,7.172043011,6.483870968,6.483870968,7.172043011,6.322580645,6.483870968,7.580645161,6.827956989,7.795698925,7.279569892,7.806451613,7.161290323,7.247311828,7.279569892,7.365591398,7.161290323,7.247311828,8.580645161,7.365591398,6.322580645,6.129032258,7.161290323,6.709677419,7.161290323,6.709677419,7.344086022,7.344086022,5.569892473,6.709677419,5.569892473,6.709677419,5.569892473,6.709677419,6.483870968,6.677419355,7.172043011,6.483870968,6.483870968,7.172043011,7.172043011,6.322580645,6.483870968,7.172043011,7.172043011,7.161290323,7.279569892,7.580645161,7.580645161,7.161290323,7.279569892,7.279569892,7.365591398,7.247311828,7.612903226,7.23655914,7.23655914,5.344086022,7.344086022,7.172043011,7.344086022,7.172043011,6.322580645,6.483870968,6.483870968,7.172043011,6.322580645,6.322580645,6.483870968,6.483870968,6.129032258,7.344086022,7.161290323,6.483870968,7.279569892,6.827956989,7.161290323,7.279569892,7.279569892,6.709677419,7.161290323,7.247311828,8.580645161,6.709677419,5.569892473,7.440860215,7.23655914,7.23655914,7.23655914,5.569892473,1
AD50not_14,28,28,3.010752688,3.010752688,3.010752688,4.182795699,4.182795699,3.913978495,7.225806452,5.397849462,4.182795699,3.913978495,3.913978495,5.623655914,3.301075269,4.838709677,4.838709677,5.311827957,6.870967742,3.301075269,5.172043011,3.666666667,8.290322581,3.301075269,6.010752688,3.666666667,3.279569892,6.774193548,3.279569892,6.010752688,3.279569892,3.279569892,3.010752688,3.010752688,3.010752688,3.010752688,4.182795699,3.913978495,4.268817204,3.010752688,4.182795699,3.913978495,5.623655914,3.161290323,4.838709677,5.311827957,4.290322581,4.838709677,3.666666667,3.376344086,3.301075269,3.666666667,3.666666667,6.774193548,6.010752688,6.010752688,3.279569892,3.279569892,7.548387097,6.870967742,3.301075269,6.870967742,6.010752688,6.247311828,6.623655914,6.870967742,3.301075269,6.774193548,6.010752688,6.247311828,5.655913978,6.247311828,3.010752688,3.010752688,3.010752688,4.182795699,3.913978495,4.268817204,4.268817204,4.182795699,4.838709677,5.311827957,5.623655914,3.161290323,4.838709677,5.311827957,3.408602151,3.075268817,5.172043011,3.666666667,3.376344086,3.666666667,3.666666667,6.010752688,3.279569892,6.247311828,3.010752688,3.010752688,3.010752688,3.010752688,4.182795699,3.913978495,4.268817204,5.806451613,7.548387097,3.161290323,6.139784946,5.311827957,4.290322581,6.870967742,3.301075269,4.838709677,5.311827957,4.290322581,3.301075269,3.666666667,3.666666667,6.774193548,6.010752688,6.010752688,3.279569892,6.247311828,6.010752688,3.279569892,3.279569892,3.279569892,6.010752688,3.279569892,1
AD50not_16,29,29,6.623655914,6.623655914,5.903225806,7.569892473,6.623655914,6.623655914,5.903225806,5.903225806,7.569892473,6.623655914,6.849462366,5.903225806,5.387096774,6.655913978,6.602150538,5.311827957,6.344086022,5.387096774,7.516129032,6.129032258,6.032258065,5.387096774,5.537634409,5.537634409,5.956989247,6.76344086,5.537634409,5.612903226,4.193548387,4.193548387,6.623655914,6.623655914,3.043010753,5.903225806,6.623655914,6.623655914,6.258064516,5.903225806,6.623655914,6.623655914,5.903225806,5.387096774,6.870967742,7.096774194,5.903225806,7.516129032,6.602150538,7.096774194,5.387096774,5.537634409,5.956989247,5.956989247,5.387096774,5.387096774,5.333333333,5.35483871,7.11827957,6.344086022,5.387096774,6.032258065,5.387096774,5.053763441,7.11827957,6.806451613,5.387096774,6.76344086,5.387096774,6.76344086,5.387096774,6.76344086,6.623655914,6.623655914,6.623655914,6.623655914,6.623655914,5.903225806,5.903225806,6.623655914,6.623655914,5.903225806,5.903225806,5.387096774,7.655913978,7.096774194,6.279569892,5.387096774,7.516129032,5.956989247,5.956989247,5.537634409,5.537634409,5.387096774,4.193548387,4.193548387,6.623655914,6.258064516,6.623655914,5.903225806,7.569892473,6.623655914,6.849462366,5.903225806,7.11827957,7.11827957,6.870967742,6.849462366,6.344086022,7.193548387,5.387096774,7.516129032,6.129032258,6.344086022,5.387096774,7.76344086,6.129032258,6.76344086,5.387096774,5.387096774,5.053763441,6.76344086,5.387096774,5.612903226,6.666666667,4.193548387,4.193548387,4.193548387,1
AD50not_11,30,30,3.032258065,6.494623656,3.989247312,3.032258065,5.64516129,5.64516129,5.64516129,3.010752688,3.043010753,6.505376344,4.387096774,3.537634409,3,6.204301075,3.655913978,3.612903226,4.677419355,7.215053763,6.204301075,3.612903226,4.903225806,6.569892473,6.35483871,6.35483871,4.677419355,4.903225806,6.35483871,6.569892473,3.225806452,3.956989247,3.032258065,5.64516129,5.64516129,3.107526882,3.23655914,5.64516129,5.64516129,5.172043011,5.64516129,5.505376344,5.397849462,5.11827957,6.204301075,5.397849462,4.677419355,6.204301075,5.397849462,4.677419355,6.35483871,4.172043011,5.462365591,4.903225806,6.569892473,6.35483871,5.623655914,4.451612903,3,5.172043011,6.483870968,4.677419355,6.569892473,4.903225806,3.032258065,6.494623656,6.569892473,4.903225806,6.569892473,4.677419355,6.569892473,5.387096774,5.64516129,5.64516129,4.978494624,3.043010753,5.64516129,5.64516129,3.150537634,3.043010753,5.505376344,5.397849462,3.612903226,5.827956989,6.204301075,3.612903226,3.215053763,6.35483871,6.204301075,4.677419355,4.677419355,6.35483871,5.903225806,3.225806452,4.677419355,4.677419355,5.64516129,4.043010753,5.64516129,5.172043011,3,5.64516129,5.64516129,4.677419355,3,3,5.505376344,3.720430108,4.677419355,4.677419355,3,3.440860215,4.623655914,4.677419355,6.569892473,4.172043011,5.462365591,4.903225806,6.569892473,6.35483871,4.451612903,4.903225806,6.569892473,3.35483871,3.956989247,3.956989247,4.11827957,3.956989247,1
AD50not_13,31,31,3.989247312,3.989247312,3.989247312,3.494623656,7.096774194,6.559139785,4.548387097,4.731182796,3.494623656,6.559139785,5.279569892,5.677419355,5.731182796,4.870967742,4.52688172,5.139784946,8.193548387,5.344086022,4.52688172,4.52688172,8.193548387,6.462365591,6.161290323,4.52688172,5.107526882,5.107526882,6.161290323,4.602150538,6.462365591,6.462365591,3.559139785,4.548387097,6.107526882,3.989247312,3.494623656,6.559139785,4.548387097,4.548387097,5.548387097,6.559139785,5.279569892,3.494623656,4.52688172,5.279569892,8.193548387,3.677419355,4.52688172,8.193548387,6.161290323,6.161290323,4.52688172,5.107526882,6.462365591,3.677419355,5.107526882,5.107526882,3.494623656,8.612903226,7.193548387,8.193548387,6.462365591,5.107526882,6.64516129,3.430107527,6.462365591,6.225806452,6.462365591,6.462365591,5.903225806,6.462365591,7.096774194,6.107526882,4.548387097,3.494623656,6.559139785,4.548387097,4.548387097,3.494623656,4.52688172,5.279569892,5.279569892,4.870967742,4.52688172,4.225806452,8.193548387,4.870967742,4.52688172,4.225806452,8.193548387,6.161290323,6.161290323,6.462365591,6.462365591,6.462365591,6.204301075,6.107526882,6.204301075,4.548387097,3.494623656,6.559139785,6.494623656,5.838709677,5.731182796,3.494623656,4.52688172,5.279569892,8.193548387,4.731182796,3.494623656,4.52688172,4.52688172,8.193548387,6.978494624,4.52688172,4.52688172,5.107526882,6.462365591,6.161290323,5.107526882,6.462365591,6.462365591,3.784946237,6.462365591,6.462365591,4.602150538,4.602150538,1
HC50not_01,32,32,9.23655914,9.634408602,9.634408602,9.634408602,9.23655914,9.23655914,9.634408602,9.634408602,9.23655914,9.23655914,9.23655914,9.634408602,3.010752688,9.23655914,8.935483871,8.935483871,9.462365591,3.010752688,8.935483871,8.935483871,3.021505376,9.35483871,9.35483871,9.247311828,9.247311828,9.193548387,9.247311828,9.35483871,9.430107527,9.247311828,9.23655914,9.23655914,9.634408602,9.634408602,9.23655914,9.23655914,9.23655914,9.634408602,9.23655914,9.23655914,9.397849462,3.010752688,8.935483871,6.612903226,3.225806452,9.752688172,8.935483871,3.021505376,9.35483871,9.408602151,9.247311828,9.387096774,9.35483871,9.35483871,9.247311828,9.35483871,3.010752688,9.634408602,3.010752688,7.817204301,9.35483871,9.35483871,3.010752688,9.35483871,8.731182796,3.139784946,9.35483871,9.35483871,8.731182796,9.193548387,9.23655914,9.634408602,9.634408602,9.23655914,9.23655914,9.634408602,9.634408602,9.23655914,9.23655914,9.397849462,9.397849462,3.11827957,8.935483871,3.172043011,3.225806452,9.35483871,9.408602151,9.430107527,9.924731183,9.247311828,9.247311828,9.35483871,9.35483871,9.35483871,9.634408602,9.634408602,9.23655914,9.634408602,3.010752688,9.23655914,9.23655914,9.634408602,3.010752688,3.010752688,9.23655914,8.935483871,9.634408602,9.387096774,3.010752688,8.935483871,8.935483871,9.698924731,9.408602151,9.247311828,8.709677419,9.387096774,9.35483871,9.35483871,9.247311828,9.35483871,9.35483871,9.408602151,9.247311828,9.35483871,9.35483871,9.35483871,0
HC50not_18,33,33,8.086021505,8.086021505,8.086021505,8.086021505,8.580645161,8.580645161,8.580645161,8.462365591,8.849462366,8.580645161,8.666666667,8.462365591,8.849462366,9.279569892,8.666666667,8.35483871,8.731182796,9.559139785,7.967741935,8.150537634,8.569892473,8.47311828,8.451612903,8.451612903,8.569892473,8.591397849,8.569892473,8.709677419,8.709677419,8.591397849,8.086021505,8.086021505,8.086021505,8.086021505,8.086021505,8.580645161,8.086021505,8.086021505,3.88172043,8.666666667,8.666666667,9.559139785,8.666666667,8.35483871,9.731182796,8.720430108,8.150537634,9.731182796,8.709677419,8.451612903,8.451612903,8.591397849,8.569892473,8.709677419,8.182795699,8.591397849,8.086021505,8.462365591,8.849462366,8.731182796,8.47311828,8.591397849,8.086021505,8.462365591,4.161290323,8.591397849,8.47311828,8.591397849,4.161290323,8.591397849,8.580645161,8.086021505,8.580645161,8.086021505,8.580645161,8.35483871,8.462365591,8.849462366,8.752688172,8.35483871,9.731182796,9.279569892,8.720430108,8.35483871,9.731182796,8.408602151,8.408602151,8.451612903,8.569892473,7.741935484,8.451612903,4.161290323,7.956989247,7.956989247,8.086021505,8.086021505,8.086021505,8.086021505,8.086021505,8.580645161,8.580645161,8.462365591,8.086021505,8.849462366,8.666666667,8.666666667,3.11827957,8.462365591,8.849462366,8.666666667,8.666666667,9.731182796,8.47311828,8.451612903,8.451612903,8.591397849,8.47311828,8.709677419,8.182795699,8.591397849,4.161290323,8.709677419,8.591397849,8.591397849,4.161290323,7.956989247,0
HC50not_10,34,34,8.430107527,8.430107527,8.430107527,8.408602151,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.408602151,8.430107527,8.430107527,8.268817204,8.247311828,8.537634409,8.365591398,8.376344086,8.634408602,8.451612903,8.397849462,8.225806452,8.634408602,8.634408602,8.397849462,8.451612903,8.451612903,8.451612903,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.247311828,8.537634409,8.430107527,8.634408602,8.397849462,8.225806452,8.225806452,8.634408602,8.397849462,8.397849462,8.634408602,8.634408602,8.430107527,8.408602151,8.537634409,8.462365591,8.451612903,8.451612903,8.408602151,8.451612903,8.623655914,8.462365591,8.451612903,8.451612903,8.623655914,8.408602151,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.430107527,8.247311828,8.537634409,8.430107527,8.268817204,8.376344086,8.397849462,8.365591398,8.376344086,8.634408602,8.397849462,8.397849462,8.451612903,8.623655914,8.451612903,8.430107527,8.430107527,8.430107527,8.430107527,8.408602151,8.430107527,8.430107527,8.430107527,8.408602151,8.430107527,8.430107527,8.430107527,8.247311828,8.408602151,8.322580645,8.430107527,8.430107527,8.462365591,8.451612903,8.225806452,8.225806452,8.634408602,8.451612903,8.397849462,8.634408602,8.451612903,8.451612903,8.451612903,8.451612903,8.451612903,8.451612903,8.451612903,0
HC50not_14,35,35,7.182795699,7.182795699,7.182795699,7.182795699,7.182795699,7.182795699,7.333333333,3.053763441,7.182795699,7.182795699,7.333333333,7.333333333,7.182795699,7.182795699,7.139784946,7.193548387,7.35483871,7.451612903,6.903225806,7.193548387,7.193548387,6.602150538,7.806451613,6.913978495,7.204301075,7.193548387,6.913978495,6.989247312,7.365591398,7.365591398,7.182795699,7.182795699,7.182795699,3.086021505,7.182795699,7.182795699,7.333333333,3.053763441,7.182795699,5.107526882,7.333333333,7.182795699,7.376344086,6.913978495,7.193548387,7.451612903,6.913978495,7.193548387,6.602150538,7.806451613,6.913978495,7.204301075,7.806451613,7.806451613,7.204301075,7.365591398,7.182795699,3.086021505,6.602150538,7.193548387,6.602150538,7.365591398,7.182795699,3.892473118,7.709677419,7.193548387,7.23655914,7.193548387,7.709677419,7.193548387,7.182795699,7.182795699,7.182795699,7.182795699,7.182795699,3.387096774,3.139784946,7.182795699,7.376344086,7.333333333,7.193548387,7.182795699,7.451612903,7.193548387,7.193548387,7.806451613,7.806451613,7.193548387,7.204301075,7.279569892,6.913978495,6.989247312,7.053763441,7.365591398,7.182795699,7.182795699,7.182795699,3.053763441,7.182795699,7.182795699,7.333333333,7.075268817,7.182795699,7.182795699,7.376344086,7.333333333,7.193548387,3.946236559,7.709677419,5.107526882,6.913978495,7.193548387,6.602150538,6.913978495,6.913978495,7.193548387,6.602150538,7.806451613,7.204301075,7.193548387,6.989247312,7.129032258,7.365591398,7.365591398,6.989247312,7.365591398,0
HC50not_07,36,36,3.010752688,5.010752688,4.053763441,7.182795699,6.946236559,7.903225806,4.053763441,3.139784946,3.032258065,7.903225806,7.903225806,7.602150538,9.537634409,6.946236559,7.903225806,7.903225806,8.107526882,8.150537634,7.88172043,7.903225806,8.440860215,7.838709677,8.129032258,4.795698925,3.258064516,8.440860215,3.279569892,7.817204301,8.76344086,7.817204301,4.978494624,3.010752688,4.053763441,3.139784946,9.52688172,7.903225806,8.688172043,4.11827957,6.946236559,7.903225806,3.086021505,3.225806452,7.88172043,7.903225806,7.408602151,3.333333333,7.903225806,8.956989247,8.129032258,8.129032258,7.956989247,8.440860215,8.150537634,8.129032258,7.817204301,7.817204301,3.225806452,3.021505376,8.655913978,8.440860215,8.150537634,8.440860215,7.64516129,8.440860215,8.655913978,8.440860215,7.838709677,8.440860215,8.655913978,5.010752688,3.010752688,7.913978495,9.516129032,5.139784946,6.946236559,7.903225806,3.591397849,3.311827957,7.903225806,7.903225806,7.408602151,3.225806452,7.634408602,4.795698925,7.408602151,8.150537634,6.150537634,3.247311828,8.440860215,3.225806452,8.204301075,7.817204301,8.225806452,8.182795699,7.913978495,4.053763441,5.139784946,4.053763441,3.032258065,7.903225806,7.903225806,3.47311828,7.64516129,3.225806452,3.11827957,7.903225806,7.408602151,8.107526882,7.989247312,6.23655914,7.88172043,8.107526882,8.150537634,7.634408602,3.247311828,8.440860215,7.838709677,8.129032258,7.817204301,8.440860215,7.817204301,8.76344086,8.76344086,7.817204301,7.817204301,4.827956989,0
HC50not_05,37,37,8.204301075,8.204301075,8.204301075,8.204301075,8.204301075,8.204301075,8.505376344,8.505376344,7.967741935,8.204301075,8.021505376,8.505376344,8.580645161,7.967741935,8.021505376,8.505376344,8.505376344,8.23655914,8.172043011,8.172043011,8.311827957,8.23655914,8.23655914,8.172043011,8.172043011,8.52688172,8.172043011,8.322580645,8.52688172,8.322580645,8.204301075,8.204301075,8.505376344,8.505376344,8.204301075,8.204301075,8.505376344,8.505376344,8.204301075,7.967741935,8.505376344,8.580645161,7.967741935,8.021505376,8.505376344,8.172043011,8.021505376,8.172043011,8.23655914,8.172043011,8.172043011,8.311827957,8.23655914,8.23655914,8.172043011,8.172043011,7.967741935,8.505376344,8.23655914,8.311827957,8.322580645,8.172043011,8.204301075,8.52688172,8.129032258,8.52688172,8.322580645,8.52688172,7.268817204,8.505376344,8.204301075,8.204301075,8.505376344,7.967741935,8.204301075,8.505376344,8.505376344,7.967741935,7.967741935,8.505376344,8.505376344,9.23655914,7.967741935,8.172043011,8.505376344,8.23655914,8.172043011,8.172043011,8.172043011,8.172043011,8.172043011,8.290322581,8.290322581,8.322580645,8.204301075,8.204301075,8.204301075,8.505376344,8.204301075,8.204301075,7.967741935,8.505376344,8.204301075,7.967741935,8.204301075,8.021505376,8.505376344,8.505376344,8.580645161,8.021505376,8.021505376,8.311827957,8.23655914,8.172043011,8.172043011,8.311827957,8.23655914,8.23655914,8.172043011,8.52688172,8.290322581,8.52688172,8.322580645,8.322580645,8.290322581,8.290322581,0
HC50not_12,38,38,7.021505376,7.021505376,7.021505376,8.795698925,7.666666667,8.010752688,7.516129032,3.483870968,8.795698925,8.010752688,7.989247312,3.483870968,3.849462366,3.849462366,3.580645161,7.956989247,8.129032258,3.849462366,3.580645161,3.580645161,8.129032258,8.333333333,8.333333333,5.946236559,8.129032258,8.129032258,7.838709677,7.365591398,7.365591398,7.849462366,4.408602151,7.666666667,7.516129032,4.88172043,8.795698925,8.010752688,7.516129032,7.516129032,8.795698925,8.010752688,8.182795699,8.795698925,3.580645161,8.182795699,8.129032258,3.849462366,3.580645161,8.129032258,8.333333333,5.946236559,7.870967742,8.129032258,8.311827957,8.333333333,7.838709677,7.849462366,8.795698925,8.129032258,8.35483871,8.129032258,7.365591398,7.849462366,8.053763441,3.483870968,8.35483871,8.129032258,7.365591398,7.849462366,6.548387097,8.129032258,7.516129032,7.516129032,7.989247312,8.795698925,8.010752688,7.516129032,7.516129032,3.849462366,3.580645161,8.182795699,3.483870968,3.849462366,3.580645161,8.182795699,8.129032258,8.333333333,7.967741935,7.870967742,8.129032258,7.161290323,7.838709677,7.462365591,7.462365591,7.462365591,5.010752688,7.516129032,7.666666667,7.516129032,8.795698925,8.010752688,8.010752688,3.483870968,3.849462366,8.795698925,8.010752688,8.010752688,3.150537634,8.129032258,3.849462366,3.580645161,3.580645161,8.129032258,8.333333333,3.580645161,5.946236559,8.129032258,7.365591398,8.333333333,7.849462366,7.849462366,7.365591398,7.365591398,7.838709677,7.849462366,7.365591398,7.849462366,0
HC50not_16,39,39,8,8,3.225806452,3.021505376,7.440860215,4.946236559,8.021505376,4.129032258,8.956989247,7.268817204,3.204301075,3.591397849,8.956989247,9.602150538,4.505376344,7.602150538,9.935483871,4.032258065,5.204301075,9.333333333,9.935483871,9.204301075,3.688172043,9.333333333,9.333333333,9.935483871,9.419354839,3.784946237,4.913978495,7.838709677,3.935483871,8,4.096774194,4.129032258,3.021505376,3.935483871,4.096774194,3.591397849,8,3.150537634,3.623655914,8.956989247,3.311827957,3.129032258,9.935483871,9.602150538,3.096774194,9.333333333,10,9.333333333,9.333333333,9.344086022,9.11827957,10,9.344086022,9.344086022,8.956989247,9.935483871,4.204301075,9.935483871,10,4.010752688,6.849462366,7.150537634,5.35483871,9.935483871,3.784946237,4.010752688,9.569892473,9.935483871,7.258064516,8,4.096774194,3.225806452,7.440860215,4.096774194,8.021505376,8.956989247,4.946236559,3.129032258,3.064516129,9.602150538,9.602150538,3.129032258,9.935483871,9.602150538,9.602150538,9.333333333,9.677419355,10,9.333333333,9.569892473,8.537634409,8.537634409,3.225806452,3.225806452,6.591397849,3.591397849,8.956989247,4.946236559,4.946236559,3.47311828,3.333333333,8.956989247,3.150537634,3.204301075,3.903225806,7.956989247,3.419354839,3.935483871,9.333333333,9.935483871,4.032258065,3.096774194,9.333333333,9.935483871,3.107526882,10,9.344086022,9.935483871,3.784946237,4.913978495,7.838709677,4.913978495,4.010752688,8.537634409,0
HC50not_04,40,40,9.688172043,9.107526882,8.731182796,8.956989247,9.688172043,9.107526882,8.731182796,8.731182796,9.688172043,8.752688172,9.107526882,8.731182796,9.52688172,9.688172043,9.935483871,8.440860215,9.193548387,9.258064516,9.172043011,8.440860215,8.440860215,9.333333333,8.483870968,8.376344086,9.129032258,9.569892473,9.064516129,9.333333333,9.569892473,9.569892473,9.688172043,9.688172043,8.731182796,8.731182796,9.688172043,9.107526882,9.107526882,8.731182796,9.688172043,9.107526882,8.440860215,9.52688172,8.967741935,9.935483871,8.440860215,6.580645161,9.935483871,9.129032258,8.483870968,8.483870968,9.129032258,9.569892473,8.483870968,8.483870968,9.569892473,9.569892473,8.956989247,8.731182796,7.924731183,9.075268817,9.333333333,9.569892473,8.365591398,9.569892473,9.333333333,9.569892473,9.333333333,9.569892473,9.333333333,8.731182796,9.107526882,9.107526882,9.107526882,9.688172043,9.688172043,8.440860215,8.440860215,9.688172043,9.688172043,8.440860215,8.440860215,7.817204301,5.225806452,8.440860215,8.440860215,8.483870968,6.580645161,9.129032258,9.129032258,8.483870968,9.129032258,9.333333333,9.333333333,9.569892473,9.688172043,8.731182796,9.688172043,8.731182796,9.688172043,9.107526882,9.107526882,8.731182796,10,9.52688172,8.053763441,9.935483871,8.440860215,8.731182796,9.52688172,9.935483871,9.935483871,8.440860215,8.483870968,9.172043011,9.935483871,9.569892473,9.333333333,8.483870968,9.569892473,9.569892473,9.333333333,9.064516129,9.569892473,9.569892473,9.333333333,9.569892473,0
HC50not_03,41,41,8.935483871,9.172043011,9.172043011,8.935483871,8.935483871,8.935483871,8.935483871,8.612903226,8.935483871,8.935483871,8.935483871,8.935483871,8.35483871,8.935483871,8.935483871,8.903225806,8.612903226,8.64516129,8.279569892,7.946236559,8.978494624,9.268817204,9.462365591,9.462365591,9.462365591,8.978494624,9.462365591,9.268817204,9.268817204,9.193548387,8.935483871,8.935483871,8.935483871,9.172043011,8.935483871,8.935483871,8.935483871,9.172043011,8.935483871,8.935483871,8.935483871,8.569892473,8.935483871,7.946236559,9.279569892,9.462365591,7.946236559,7.946236559,9.182795699,9.462365591,9.462365591,8.978494624,9.462365591,9.462365591,9.193548387,9.193548387,8.935483871,8.612903226,8.64516129,8.096774194,9.268817204,9.193548387,8.35483871,8.096774194,7.23655914,8.096774194,9.268817204,8.096774194,7.623655914,8.096774194,8.935483871,8.935483871,8.935483871,8.935483871,8.935483871,8.935483871,8.612903226,8.935483871,8.935483871,8.935483871,8.935483871,8.795698925,8.935483871,7.946236559,7.946236559,9.462365591,9.462365591,9.462365591,8.978494624,9.462365591,9.462365591,7.623655914,7.623655914,8.096774194,8.935483871,9.172043011,8.935483871,8.935483871,8.935483871,8.935483871,8.935483871,8.612903226,8.35483871,8.935483871,8.935483871,8.935483871,8.612903226,8.096774194,8.569892473,7.946236559,7.946236559,9.279569892,8.64516129,9.462365591,9.462365591,8.978494624,9.268817204,9.462365591,9.193548387,8.978494624,7.623655914,9.268817204,9.193548387,8.096774194,9.268817204,8.096774194,0
HC50not_17,42,42,9.35483871,9.35483871,3.311827957,3.537634409,9.107526882,9.161290323,9.838709677,9.892473118,9.268817204,9.032258065,3.021505376,9.892473118,7.709677419,9.247311828,9.032258065,9.892473118,9.892473118,8.150537634,9.741935484,9.365591398,9.677419355,8.150537634,9.741935484,9.290322581,9.258064516,8.247311828,9.365591398,9.860215054,9.860215054,9.913978495,9.35483871,4.161290323,3.311827957,3.838709677,9.107526882,3.720430108,9.161290323,9.892473118,8.806451613,9.161290323,9.892473118,9.268817204,9.032258065,3.010752688,9.892473118,9.741935484,9.365591398,9.64516129,7.376344086,9.741935484,9.365591398,9.258064516,9.720430108,9.720430108,9.365591398,9.258064516,9.268817204,9.892473118,8.451612903,9.784946237,9.860215054,9.258064516,3.537634409,9.892473118,8.451612903,9.784946237,9.76344086,8.827956989,8.451612903,8.559139785,9.161290323,9.35483871,9.161290323,8.806451613,9.032258065,9.838709677,9.892473118,9.268817204,9.032258065,9.870967742,9.892473118,9.247311828,9.741935484,9.741935484,9.892473118,9.720430108,9.741935484,9.258064516,9.258064516,9.365591398,9.365591398,8.086021505,9.967741935,9.967741935,9.35483871,9.35483871,9.107526882,9.021505376,9.268817204,9.161290323,9.161290323,9.892473118,3.537634409,9.268817204,3.021505376,8.989247312,9.892473118,9.892473118,9.268817204,9.741935484,9.741935484,9.892473118,7.376344086,9.741935484,9.365591398,8.752688172,9.311827957,9.720430108,9.258064516,8.827956989,8.086021505,9.860215054,9.913978495,9.967741935,9.860215054,9.967741935,0
HC50not_11,43,43,7.817204301,7.817204301,7.817204301,3.505376344,7.817204301,8.451612903,4.053763441,4.053763441,7.741935484,8.139784946,8.139784946,4.053763441,7.741935484,3.924731183,8.451612903,4.053763441,4.053763441,8.23655914,3.817204301,9.903225806,4.053763441,7.978494624,3.817204301,3.817204301,8.129032258,7.795698925,7.935483871,7.935483871,7.935483871,7.935483871,8.161290323,7.817204301,7.817204301,4.053763441,7.817204301,7.817204301,8.451612903,4.053763441,7.817204301,8.139784946,4.053763441,7.741935484,8.451612903,8.139784946,4.053763441,3.924731183,3.010752688,7.612903226,7.978494624,3.817204301,7.870967742,7.795698925,7.935483871,7.935483871,7.935483871,7.795698925,7.741935484,4.053763441,7.978494624,7.795698925,7.935483871,7.795698925,3.505376344,4.053763441,7.978494624,7.795698925,7.935483871,7.935483871,7.978494624,7.795698925,7.817204301,7.817204301,8.451612903,7.817204301,7.817204301,4.053763441,4.053763441,7.817204301,7.817204301,4.053763441,4.053763441,3.924731183,3.817204301,4.053763441,4.053763441,6.849462366,3.817204301,7.612903226,7.795698925,3.817204301,7.870967742,7.935483871,7.935483871,7.935483871,7.817204301,7.817204301,7.817204301,4.053763441,7.741935484,8.451612903,8.451612903,4.053763441,7.741935484,7.741935484,8.451612903,8.139784946,4.053763441,4.053763441,7.978494624,8.451612903,8.451612903,4.053763441,7.978494624,3.817204301,9.462365591,7.795698925,7.935483871,7.935483871,7.795698925,7.795698925,7.935483871,7.935483871,7.935483871,7.935483871,7.935483871,7.935483871,0
